batch_id,index,operation,status,error,message,entity_id,raw_input
44708,28,set_statement,Done,,,Q140783069,Q140783069|P1343|Q113307251
44708,29,set_statement,Done,,,Q140783070,Q140783070|P1343|Q140788202
44708,30,set_statement,Done,,,Q140783071,Q140783071|P1343|Q113307326
44708,31,set_statement,Done,,,Q140783072,Q140783072|P1343|Q140788203
44708,32,set_statement,Done,,,Q140783073,Q140783073|P1343|Q140788204
44708,33,set_statement,Done,,,Q140783074,Q140783074|P1343|Q113227838
44708,34,set_statement,Done,,,Q140783075,Q140783075|P1343|Q140788205
44708,35,set_statement,Done,,,Q140783076,Q140783076|P1343|Q140788206
44708,36,set_statement,Done,,,Q140783077,Q140783077|P1343|Q140788208
44708,37,set_statement,Done,,,Q140783079,Q140783079|P1343|Q113307875
44708,38,set_statement,Done,,,Q140783080,Q140783080|P1343|Q140788209
44708,39,set_statement,Done,,,Q120703068,Q120703068|P1343|Q119695132
44708,40,set_statement,Done,,,Q140783081,Q140783081|P1343|Q140788211
44708,41,set_statement,Done,,,Q127485805,Q127485805|P1343|Q140788212
44708,42,set_statement,Done,,,Q140783082,Q140783082|P1343|Q140788213
44708,43,set_statement,Done,,,Q140783083,Q140783083|P1343|Q140788214
44708,44,set_statement,Done,,,Q140783084,Q140783084|P1343|Q114955088
44708,45,set_statement,Done,,,Q140783085,Q140783085|P1343|Q140788215
44708,46,set_statement,Done,,,Q140783086,Q140783086|P1343|Q140788216
44708,47,set_statement,Done,,,Q140783087,Q140783087|P1343|Q140788217
44708,48,set_statement,Done,,,Q140783088,Q140783088|P1343|Q140788218
44708,49,set_statement,Done,,,Q140783089,Q140783089|P1343|Q140788219
44708,50,set_statement,Done,,,Q140783090,Q140783090|P1343|Q140788220
44708,51,set_statement,Done,,,Q140783091,Q140783091|P1343|Q133848944
44708,52,set_statement,Done,,,Q140783092,Q140783092|P1343|Q113307402
44708,53,set_statement,Done,,,Q140783093,Q140783093|P1343|Q140788221
44708,54,set_statement,Done,,,Q140783094,Q140783094|P1343|Q113307666
44708,55,set_statement,Done,,,Q140783095,Q140783095|P1343|Q113227683
44708,56,set_statement,Done,,,Q140783096,Q140783096|P1343|Q113307902
44708,57,set_statement,Done,,,Q140783097,Q140783097|P1343|Q140788222
44708,58,set_statement,Done,,,Q140783098,Q140783098|P1343|Q140788223
44708,59,set_statement,Done,,,Q140783099,Q140783099|P1343|Q140788224
44708,60,set_statement,Done,,,Q140783100,Q140783100|P1343|Q140788225
44708,61,set_statement,Done,,,Q140783101,Q140783101|P1343|Q113227659
44708,62,set_statement,Done,,,Q140783102,Q140783102|P1343|Q113307514
44708,63,set_statement,Done,,,Q140783103,Q140783103|P1343|Q113308153
44708,64,set_statement,Done,,,Q140783104,Q140783104|P1343|Q140788226
44708,65,set_statement,Done,,,Q140783105,Q140783105|P1343|Q140788228
44708,66,set_statement,Done,,,Q140783106,Q140783106|P1343|Q140788229
44708,67,set_statement,Done,,,Q140783107,Q140783107|P1343|Q113227962
44708,68,set_statement,Done,,,Q140783108,Q140783108|P1343|Q140788230
44708,69,set_statement,Done,,,Q140783109,Q140783109|P1343|Q140788231
44708,70,set_statement,Done,,,Q140783110,Q140783110|P1343|Q113227727
44708,71,set_statement,Done,,,Q140783111,Q140783111|P1343|Q113307173
44708,72,set_statement,Done,,,Q140783112,Q140783112|P1343|Q140788232
44708,73,set_statement,Done,,,Q140783113,Q140783113|P1343|Q113228001
44708,74,set_statement,Done,,,Q140783114,Q140783114|P1343|Q136464816
44708,75,set_statement,Done,,,Q140783115,Q140783115|P1343|Q113227716
44708,76,set_statement,Done,,,Q140783116,Q140783116|P1343|Q135222274
44708,77,set_statement,Done,,,Q140783117,Q140783117|P1343|Q114366267
44708,78,set_statement,Done,,,Q140783118,Q140783118|P1343|Q140788233
44708,79,set_statement,Done,,,Q140783119,Q140783119|P1343|Q113307683
44708,80,set_statement,Done,,,Q140783120,Q140783120|P1343|Q113307699
44708,81,set_statement,Done,,,Q140783121,Q140783121|P1343|Q140788234
44708,82,set_statement,Done,,,Q140783122,Q140783122|P1343|Q113308328
44708,83,set_statement,Done,,,Q140783123,Q140783123|P1343|Q140788235
44708,84,set_statement,Done,,,Q140783124,Q140783124|P1343|Q140788237
44708,85,set_statement,Done,,,Q140783125,Q140783125|P1343|Q140788238
44708,86,set_statement,Done,,,Q140783126,Q140783126|P1343|Q140788239
44708,87,set_statement,Done,,,Q140783127,Q140783127|P1343|Q140788240
44708,88,set_statement,Done,,,Q140783128,Q140783128|P1343|Q140788241
44708,89,set_statement,Done,,,Q140783129,Q140783129|P1343|Q134895438
44708,90,set_statement,Done,,,Q140783130,Q140783130|P1343|Q140788242
44708,91,set_statement,Done,,,Q140783131,Q140783131|P1343|Q140788243
44708,92,set_statement,Done,,,Q140783132,Q140783132|P1343|Q110511553
44708,93,set_statement,Done,,,Q140783133,Q140783133|P1343|Q140788244
44708,94,set_statement,Done,,,Q140783134,Q140783134|P1343|Q111935890
44708,95,set_statement,Done,,,Q140783135,Q140783135|P1343|Q113307262
44708,96,set_statement,Done,,,Q140783136,Q140783136|P1343|Q140788245
44708,97,set_statement,Done,,,Q17069495,Q17069495|P1343|Q140788246
44708,98,set_statement,Done,,,Q140783137,Q140783137|P1343|Q140788247
44708,99,set_statement,Done,,,Q140783138,Q140783138|P1343|Q140788248
44708,100,set_statement,Done,,,Q140783139,Q140783139|P1343|Q113307757
44708,101,set_statement,Done,,,Q140783140,Q140783140|P1343|Q140788249
44708,102,set_statement,Done,,,Q140783141,Q140783141|P1343|Q140788250
44708,103,set_statement,Done,,,Q140783142,Q140783142|P1343|Q113308310
44708,104,set_statement,Done,,,Q5016227,Q5016227|P1343|Q113307975
44708,105,set_statement,Done,,,Q140783143,Q140783143|P1343|Q140788251
44708,106,set_statement,Done,,,Q140783144,Q140783144|P1343|Q138509819
44708,107,set_statement,Done,,,Q140783145,Q140783145|P1343|Q140788252
44708,108,set_statement,Done,,,Q140783146,Q140783146|P1343|Q113227637
44708,109,set_statement,Done,,,Q140783147,Q140783147|P1343|Q140788253
44708,110,set_statement,Done,,,Q140783148,Q140783148|P1343|Q140788254
44708,111,set_statement,Done,,,Q140783149,Q140783149|P1343|Q140788255
44708,112,set_statement,Done,,,Q120962345,Q120962345|P1343|Q85113448
44708,113,set_statement,Done,,,Q140783150,Q140783150|P1343|Q140788256
44708,114,set_statement,Done,,,Q140783152,Q140783152|P1343|Q113307421
44708,115,set_statement,Done,,,Q140783153,Q140783153|P1343|Q113307969
44708,116,set_statement,Done,,,Q140783154,Q140783154|P1343|Q140788257
44708,117,set_statement,Done,,,Q140783155,Q140783155|P1343|Q113306821
44708,118,set_statement,Done,,,Q140783156,Q140783156|P1343|Q113307037
44708,119,set_statement,Done,,,Q140783157,Q140783157|P1343|Q111898754
44708,120,set_statement,Done,,,Q140783158,Q140783158|P1343|Q140788258
44708,121,set_statement,Done,,,Q140783159,Q140783159|P1343|Q140788259
44708,122,set_statement,Done,,,Q107384605,Q107384605|P1343|Q107272666
44708,123,set_statement,Done,,,Q140783160,Q140783160|P1343|Q140788260
44708,124,set_statement,Done,,,Q140783161,Q140783161|P1343|Q113307909
44708,125,set_statement,Done,,,Q140783162,Q140783162|P1343|Q113307276
44708,126,set_statement,Done,,,Q140783163,Q140783163|P1343|Q140788261
44708,127,set_statement,Done,,,Q140783164,Q140783164|P1343|Q140788262
44708,128,set_statement,Done,,,Q140783165,Q140783165|P1343|Q140788263
44708,129,set_statement,Done,,,Q140783166,Q140783166|P1343|Q140788264
44708,130,set_statement,Done,,,Q140783167,Q140783167|P1343|Q113306603
44708,131,set_statement,Done,,,Q140783168,Q140783168|P1343|Q140788265
44708,132,set_statement,Done,,,Q140783169,Q140783169|P1343|Q140788266
44708,133,set_statement,Done,,,Q140783171,Q140783171|P1343|Q140788267
44708,134,set_statement,Done,,,Q140783172,Q140783172|P1343|Q140788268
44708,135,set_statement,Done,,,Q140783173,Q140783173|P1343|Q140788269
44708,136,set_statement,Done,,,Q140783174,Q140783174|P1343|Q140788270
44708,137,set_statement,Done,,,Q140783175,Q140783175|P1343|Q113307332
44708,138,set_statement,Done,,,Q140783176,Q140783176|P1343|Q113227922
44708,139,set_statement,Done,,,Q140783177,Q140783177|P1343|Q140788271
44708,140,set_statement,Done,,,Q140783178,Q140783178|P1343|Q140788272
44708,141,set_statement,Done,,,Q140783179,Q140783179|P1343|Q113227767
44708,142,set_statement,Done,,,Q140783180,Q140783180|P1343|Q113306977
44708,143,set_statement,Done,,,Q140783181,Q140783181|P1343|Q110511604
44708,144,set_statement,Done,,,Q140783182,Q140783182|P1343|Q113307897
44708,145,set_statement,Done,,,Q140783183,Q140783183|P1343|Q62518183
44708,146,set_statement,Done,,,Q140783184,Q140783184|P1343|Q113307612
44708,147,set_statement,Done,,,Q140783185,Q140783185|P1343|Q111899487
44708,148,set_statement,Done,,,Q140783186,Q140783186|P1343|Q113227857
44708,149,set_statement,Done,,,Q140783187,Q140783187|P1343|Q113307599
44708,150,set_statement,Done,,,Q140783188,Q140783188|P1343|Q113307375
44708,151,set_statement,Done,,,Q140783190,Q140783190|P1343|Q113308299
44708,152,set_statement,Done,,,Q140783191,Q140783191|P1343|Q113227758
44708,153,set_statement,Done,,,Q140783192,Q140783192|P1343|Q140788273
44708,154,set_statement,Done,,,Q140783193,Q140783193|P1343|Q140788274
44708,155,set_statement,Done,,,Q140783194,Q140783194|P1343|Q113308308
44708,156,set_statement,Done,,,Q140783195,Q140783195|P1343|Q113227672
44708,157,set_statement,Done,,,Q140783196,Q140783196|P1343|Q140788276
44708,158,set_statement,Done,,,Q140783197,Q140783197|P1343|Q140788277
44708,159,set_statement,Done,,,Q140783198,Q140783198|P1343|Q137059429
44708,160,set_statement,Done,,,Q140783199,Q140783199|P1343|Q113307751
44708,161,set_statement,Done,,,Q140783201,Q140783201|P1343|Q113307176
44708,162,set_statement,Done,,,Q140783202,Q140783202|P1343|Q111149463
44708,163,set_statement,Done,,,Q140783203,Q140783203|P1343|Q113227739
44708,164,set_statement,Done,,,Q140783204,Q140783204|P1343|Q113227929
44708,165,set_statement,Done,,,Q140783205,Q140783205|P1343|Q113227729
44708,166,set_statement,Done,,,Q140783206,Q140783206|P1343|Q140788278
44708,167,set_statement,Done,,,Q140783207,Q140783207|P1343|Q140788279
44708,168,set_statement,Done,,,Q140783208,Q140783208|P1343|Q140788280
44708,169,set_statement,Done,,,Q140783210,Q140783210|P1343|Q140788281
44708,170,set_statement,Done,,,Q140783211,Q140783211|P1343|Q140788282
44708,171,set_statement,Done,,,Q140783212,Q140783212|P1343|Q129227031
44708,172,set_statement,Done,,,Q140783213,Q140783213|P1343|Q140788283
44708,173,set_statement,Done,,,Q140783214,Q140783214|P1343|Q97667634
44708,174,set_statement,Done,,,Q140783215,Q140783215|P1343|Q113307384
44708,175,set_statement,Done,,,Q140783216,Q140783216|P1343|Q113227684
44708,176,set_statement,Done,,,Q140783217,Q140783217|P1343|Q140788284
44708,177,set_statement,Done,,,Q140783218,Q140783218|P1343|Q113307311
44708,178,set_statement,Done,,,Q138142443,Q138142443|P1343|Q113308258
44708,179,set_statement,Done,,,Q140783219,Q140783219|P1343|Q113308231
44708,180,set_statement,Done,,,Q140783220,Q140783220|P1343|Q140788287
44708,181,set_statement,Done,,,Q140783221,Q140783221|P1343|Q113308326
44708,182,set_statement,Done,,,Q140783222,Q140783222|P1343|Q113227619
44708,183,set_statement,Done,,,Q140783223,Q140783223|P1343|Q113308105
44708,184,set_statement,Done,,,Q140783224,Q140783224|P1343|Q113307680
44708,185,set_statement,Done,,,Q140783225,Q140783225|P1343|Q136833184
44708,186,set_statement,Done,,,Q140783226,Q140783226|P1343|Q113227654
44708,187,set_statement,Done,,,Q140783227,Q140783227|P1343|Q113307668
44708,188,set_statement,Done,,,Q140783228,Q140783228|P1343|Q113227752
44708,189,set_statement,Done,,,Q140783229,Q140783229|P1343|Q140788288
44708,190,set_statement,Done,,,Q140783231,Q140783231|P1343|Q113227826
44708,191,set_statement,Done,,,Q140783232,Q140783232|P1343|Q62581728
44708,192,set_statement,Done,,,Q140783233,Q140783233|P1343|Q140788289
44708,193,set_statement,Done,,,Q140783234,Q140783234|P1343|Q140788290
44708,194,set_statement,Done,,,Q140783235,Q140783235|P1343|Q113227966
44708,195,set_statement,Done,,,Q140783236,Q140783236|P1343|Q140788291
44708,196,set_statement,Done,,,Q140783237,Q140783237|P1343|Q140788292
44708,197,set_statement,Done,,,Q140783238,Q140783238|P1343|Q140788293
44708,198,set_statement,Done,,,Q140783239,Q140783239|P1343|Q140788294
44708,199,set_statement,Done,,,Q140783240,Q140783240|P1343|Q111896809
44708,200,set_statement,Done,,,Q140783241,Q140783241|P1343|Q113227893
44708,201,set_statement,Done,,,Q140783242,Q140783242|P1343|Q140788295
44708,202,set_statement,Done,,,Q140783243,Q140783243|P1343|Q140788296
44708,203,set_statement,Done,,,Q140783244,Q140783244|P1343|Q140788297
44708,204,set_statement,Done,,,Q140783245,Q140783245|P1343|Q140788298
44708,205,set_statement,Done,,,Q140783246,Q140783246|P1343|Q140788299
44708,206,set_statement,Done,,,Q140783248,Q140783248|P1343|Q140788300
44708,207,set_statement,Done,,,Q140783249,Q140783249|P1343|Q112108930
44708,208,set_statement,Done,,,Q140783250,Q140783250|P1343|Q113307755
44708,209,set_statement,Done,,,Q140783251,Q140783251|P1343|Q140788302
44708,210,set_statement,Done,,,Q140783252,Q140783252|P1343|Q140788304
44708,211,set_statement,Done,,,Q140783254,Q140783254|P1343|Q140788305
44708,212,set_statement,Done,,,Q140783255,Q140783255|P1343|Q113307678
44708,213,set_statement,Done,,,Q140783256,Q140783256|P1343|Q125445733
44708,214,set_statement,Done,,,Q140783257,Q140783257|P1343|Q121009860
44708,215,set_statement,Done,,,Q140783258,Q140783258|P1343|Q140788308
44708,216,set_statement,Done,,,Q140783259,Q140783259|P1343|Q140788309
44708,217,set_statement,Done,,,Q115117478,Q115117478|P1343|Q107394509
44708,218,set_statement,Done,,,Q140783260,Q140783260|P1343|Q92384670
44708,219,set_statement,Done,,,Q140783261,Q140783261|P1343|Q113227690
44708,220,set_statement,Done,,,Q140783262,Q140783262|P1343|Q113308302
44708,221,set_statement,Done,,,Q140783263,Q140783263|P1343|Q113227918
44708,222,set_statement,Done,,,Q140783264,Q140783264|P1343|Q113308207
44708,223,set_statement,Done,,,Q109561813,Q109561813|P1343|Q113227950
44708,224,set_statement,Done,,,Q140783267,Q140783267|P1343|Q113308177
44708,225,set_statement,Done,,,Q140783268,Q140783268|P1343|Q113307645
44708,226,set_statement,Done,,,Q140783269,Q140783269|P1343|Q67230319
44708,227,set_statement,Done,,,Q140783270,Q140783270|P1343|Q140788310
44708,228,set_statement,Done,,,Q140783271,Q140783271|P1343|Q113227717
44708,229,set_statement,Done,,,Q140783272,Q140783272|P1343|Q113308314
44708,230,set_statement,Done,,,Q140783273,Q140783273|P1343|Q113307449
44708,231,set_statement,Done,,,Q140783274,Q140783274|P1343|Q113227714
44708,232,set_statement,Done,,,Q140783275,Q140783275|P1343|Q113308287
44708,233,set_statement,Done,,,Q140783276,Q140783276|P1343|Q113307279
44708,234,set_statement,Done,,,Q140783277,Q140783277|P1343|Q113307282
44708,235,set_statement,Done,,,Q140783278,Q140783278|P1343|Q113307931
44708,236,set_statement,Done,,,Q140783279,Q140783279|P1343|Q113307800
44708,237,set_statement,Done,,,Q140783280,Q140783280|P1343|Q113308084
44708,238,set_statement,Done,,,Q140783281,Q140783281|P1343|Q113308061
44708,239,set_statement,Done,,,Q140783282,Q140783282|P1343|Q113307205
44708,240,set_statement,Done,,,Q140783283,Q140783283|P1343|Q113307166
44708,241,set_statement,Done,,,Q140783284,Q140783284|P1343|Q113307098
44708,242,set_statement,Done,,,Q140783285,Q140783285|P1343|Q113227733
44708,243,set_statement,Done,,,Q140783286,Q140783286|P1343|Q57863992
44708,244,set_statement,Done,,,Q140783287,Q140783287|P1343|Q113306830
44708,245,set_statement,Done,,,Q140783288,Q140783288|P1343|Q113307526
44708,246,set_statement,Done,,,Q140783289,Q140783289|P1343|Q140788312
44708,247,set_statement,Done,,,Q140783290,Q140783290|P1343|Q135874696
44708,248,set_statement,Done,,,Q140783292,Q140783292|P1343|Q140788313
44708,249,set_statement,Done,,,Q140783293,Q140783293|P1343|Q140788315
44708,250,set_statement,Done,,,Q140783294,Q140783294|P1343|Q113307576
44708,251,set_statement,Done,,,Q140783295,Q140783295|P1343|Q140788316
44708,252,set_statement,Done,,,Q140783296,Q140783296|P1343|Q115074598
44708,253,set_statement,Done,,,Q140783297,Q140783297|P1343|Q140788317
44708,254,set_statement,Done,,,Q140783298,Q140783298|P1343|Q140788318
44708,255,set_statement,Done,,,Q140783299,Q140783299|P1343|Q140788319
44708,256,set_statement,Done,,,Q140783300,Q140783300|P1343|Q140788320
44708,257,set_statement,Done,,,Q140783301,Q140783301|P1343|Q113727666
44708,258,set_statement,Done,,,Q140783302,Q140783302|P1343|Q113307428
44708,259,set_statement,Done,,,Q140783303,Q140783303|P1343|Q140788321
44708,260,set_statement,Done,,,Q140783304,Q140783304|P1343|Q140788322
44708,261,set_statement,Done,,,Q140783305,Q140783305|P1343|Q136269879
44708,262,set_statement,Done,,,Q140783308,Q140783308|P1343|Q113307591
44708,263,set_statement,Done,,,Q140783309,Q140783309|P1343|Q140788323
44708,264,set_statement,Done,,,Q140783310,Q140783310|P1343|Q140788324
44708,265,set_statement,Done,,,Q140783311,Q140783311|P1343|Q140788325
44708,266,set_statement,Done,,,Q140783312,Q140783312|P1343|Q140788326
44708,267,set_statement,Done,,,Q140783313,Q140783313|P1343|Q140788327
44708,268,set_statement,Done,,,Q140783314,Q140783314|P1343|Q140788328
44708,269,set_statement,Done,,,Q140783315,Q140783315|P1343|Q140788329
44708,270,set_statement,Done,,,Q140783316,Q140783316|P1343|Q140788330
44708,271,set_statement,Done,,,Q140783317,Q140783317|P1343|Q140788331
44708,272,set_statement,Done,,,Q140783318,Q140783318|P1343|Q140788332
44708,273,set_statement,Done,,,Q140783319,Q140783319|P1343|Q140788333
44708,274,set_statement,Done,,,Q140783320,Q140783320|P1343|Q140788334
44708,275,set_statement,Done,,,Q140783321,Q140783321|P1343|Q140788335
44708,276,set_statement,Done,,,Q140783322,Q140783322|P1343|Q140788336
44708,277,set_statement,Done,,,Q140783323,Q140783323|P1343|Q140788338
44708,278,set_statement,Done,,,Q140783324,Q140783324|P1343|Q140788339
44708,279,set_statement,Done,,,Q140783325,Q140783325|P1343|Q140788340
44708,280,set_statement,Done,,,Q140783326,Q140783326|P1343|Q140788341
44708,281,set_statement,Done,,,Q140783327,Q140783327|P1343|Q140788342
44708,282,set_statement,Done,,,Q140783328,Q140783328|P1343|Q113307182
44708,283,set_statement,Done,,,Q140783329,Q140783329|P1343|Q110894979
44708,284,set_statement,Done,,,Q140783330,Q140783330|P1343|Q140788343
44708,285,set_statement,Done,,,Q140783331,Q140783331|P1343|Q140788344
44708,286,set_statement,Done,,,Q140783332,Q140783332|P1343|Q140788345
44708,287,set_statement,Done,,,Q140783333,Q140783333|P1343|Q140788346
44708,288,set_statement,Done,,,Q140783334,Q140783334|P1343|Q113307664
44708,289,set_statement,Done,,,Q140783335,Q140783335|P1343|Q140788347
44708,290,set_statement,Done,,,Q140783338,Q140783338|P1343|Q140788348
44708,291,set_statement,Done,,,Q140783339,Q140783339|P1343|Q140788349
44708,292,set_statement,Done,,,Q140783341,Q140783341|P1343|Q140788350
44708,293,set_statement,Done,,,Q140783342,Q140783342|P1343|Q113308340
44708,294,set_statement,Done,,,Q140783343,Q140783343|P1343|Q140788351
44708,295,set_statement,Done,,,Q140783344,Q140783344|P1343|Q140788352
44708,296,set_statement,Done,,,Q140783345,Q140783345|P1343|Q113307955
44708,297,set_statement,Done,,,Q140783346,Q140783346|P1343|Q140788354
44708,298,set_statement,Done,,,Q140783348,Q140783348|P1343|Q140788355
44708,299,set_statement,Done,,,Q140783349,Q140783349|P1343|Q113308216
44708,300,set_statement,Done,,,Q140783350,Q140783350|P1343|Q140788356
44708,301,set_statement,Done,,,Q140783351,Q140783351|P1343|Q140788357
44708,302,set_statement,Done,,,Q140783352,Q140783352|P1343|Q140788358
44708,303,set_statement,Done,,,Q140783353,Q140783353|P1343|Q140788359
44708,304,set_statement,Done,,,Q140783354,Q140783354|P1343|Q140788360
44708,305,set_statement,Done,,,Q140783355,Q140783355|P1343|Q113307379
44708,306,set_statement,Done,,,Q140783356,Q140783356|P1343|Q140788361
44708,307,set_statement,Done,,,Q140783358,Q140783358|P1343|Q113307519
44708,308,set_statement,Done,,,Q140783359,Q140783359|P1343|Q113307799
44708,309,set_statement,Done,,,Q140783360,Q140783360|P1343|Q140788362
44708,310,set_statement,Done,,,Q140783361,Q140783361|P1343|Q140788363
44708,311,set_statement,Done,,,Q140783362,Q140783362|P1343|Q140788364
44708,312,set_statement,Done,,,Q140783363,Q140783363|P1343|Q140788365
44708,313,set_statement,Done,,,Q140783364,Q140783364|P1343|Q107077565
44708,314,set_statement,Done,,,Q140783365,Q140783365|P1343|Q140788366
44708,315,set_statement,Done,,,Q140783366,Q140783366|P1343|Q140788367
44708,316,set_statement,Done,,,Q140783367,Q140783367|P1343|Q113307217
44708,317,set_statement,Done,,,Q140783368,Q140783368|P1343|Q113227967
44708,318,set_statement,Done,,,Q140783369,Q140783369|P1343|Q140788368
44708,319,set_statement,Done,,,Q140783370,Q140783370|P1343|Q113227948
44708,320,set_statement,Done,,,Q140783371,Q140783371|P1343|Q113307489
44708,321,set_statement,Done,,,Q140783372,Q140783372|P1343|Q113307861
44708,322,set_statement,Done,,,Q140783373,Q140783373|P1343|Q113227920
44708,323,set_statement,Done,,,Q140783374,Q140783374|P1343|Q113307447
44708,324,set_statement,Done,,,Q140783375,Q140783375|P1343|Q140788369
44708,325,set_statement,Done,,,Q140783377,Q140783377|P1343|Q113307703
44708,326,set_statement,Done,,,Q140783378,Q140783378|P1343|Q107337636
44708,327,set_statement,Done,,,Q140783379,Q140783379|P1343|Q140788370
44708,328,set_statement,Done,,,Q140783380,Q140783380|P1343|Q113307614
44708,329,set_statement,Done,,,Q140783381,Q140783381|P1343|Q112847922
44708,330,set_statement,Done,,,Q140783382,Q140783382|P1343|Q140788371
44708,331,set_statement,Done,,,Q140783383,Q140783383|P1343|Q113227953
44708,332,set_statement,Done,,,Q140783384,Q140783384|P1343|Q140788372
44708,333,set_statement,Done,,,Q140783385,Q140783385|P1343|Q113307871
44708,334,set_statement,Done,,,Q140783387,Q140783387|P1343|Q111899963
44708,335,set_statement,Done,,,Q140783388,Q140783388|P1343|Q59957449
44708,336,set_statement,Done,,,Q140783389,Q140783389|P1343|Q113308252
44708,337,set_statement,Done,,,Q140783390,Q140783390|P1343|Q113307270
44708,338,set_statement,Done,,,Q140783391,Q140783391|P1343|Q140788373
44708,339,set_statement,Done,,,Q140783392,Q140783392|P1343|Q140788374
44708,340,set_statement,Done,,,Q140783393,Q140783393|P1343|Q113227972
44708,341,set_statement,Done,,,Q140783394,Q140783394|P1343|Q140788375
44708,342,set_statement,Done,,,Q140783395,Q140783395|P1343|Q140788376
44708,343,set_statement,Done,,,Q140783397,Q140783397|P1343|Q113307523
44708,344,set_statement,Done,,,Q140783398,Q140783398|P1343|Q140788377
44708,345,set_statement,Done,,,Q140783399,Q140783399|P1343|Q140788378
44708,346,set_statement,Done,,,Q140783400,Q140783400|P1343|Q140788379
44708,347,set_statement,Done,,,Q140783401,Q140783401|P1343|Q113308010
44708,348,set_statement,Done,,,Q140783402,Q140783402|P1343|Q140788380
44708,349,set_statement,Done,,,Q140783403,Q140783403|P1343|Q140788381
44708,350,set_statement,Done,,,Q140783404,Q140783404|P1343|Q140788382
44708,351,set_statement,Done,,,Q140783405,Q140783405|P1343|Q111897168
44708,352,set_statement,Done,,,Q140783407,Q140783407|P1343|Q113307190
44708,353,set_statement,Done,,,Q140783408,Q140783408|P1343|Q113308040
44708,354,set_statement,Done,,,Q140783409,Q140783409|P1343|Q113308067
44708,355,set_statement,Done,,,Q140783410,Q140783410|P1343|Q113308000
44708,356,set_statement,Done,,,Q140783411,Q140783411|P1343|Q113307034
44708,357,set_statement,Done,,,Q140783412,Q140783412|P1343|Q113307911
44708,358,set_statement,Done,,,Q140783413,Q140783413|P1343|Q113307899
44708,359,set_statement,Done,,,Q140783414,Q140783414|P1343|Q113307436
44708,360,set_statement,Done,,,Q140783415,Q140783415|P1343|Q113227913
44708,361,set_statement,Done,,,Q140783416,Q140783416|P1343|Q113307896
44708,362,set_statement,Done,,,Q140783417,Q140783417|P1343|Q113227841
44708,363,set_statement,Done,,,Q140783418,Q140783418|P1343|Q140788383
44708,364,set_statement,Done,,,Q140783419,Q140783419|P1343|Q140788384
44708,365,set_statement,Done,,,Q140783420,Q140783420|P1343|Q140788385
44708,366,set_statement,Done,,,Q140783421,Q140783421|P1343|Q140788386
44708,367,set_statement,Done,,,Q140783422,Q140783422|P1343|Q140788387
44708,368,set_statement,Done,,,Q140783423,Q140783423|P1343|Q140788388
44708,369,set_statement,Done,,,Q140783424,Q140783424|P1343|Q129409302
44708,370,set_statement,Done,,,Q140783425,Q140783425|P1343|Q140788389
44708,371,set_statement,Done,,,Q140783426,Q140783426|P1343|Q140788390
44708,372,set_statement,Done,,,Q140783427,Q140783427|P1343|Q140788391
44708,373,set_statement,Done,,,Q140783428,Q140783428|P1343|Q129136330
44708,374,set_statement,Done,,,Q140783429,Q140783429|P1343|Q140788392
44708,375,set_statement,Done,,,Q140783430,Q140783430|P1343|Q140788393
