batch_id,index,operation,status,error,message,entity_id,raw_input
44742,135,set_statement,Done,,,Q140794722,"Q140794722|P1343|Q140794987|S248|Q50815456|S854|""https://doi.org/10.5201/ipol.2015.35""|S813|+2026-06-18T00:00:00Z/11"
44742,136,set_statement,Done,,,Q140794724,"Q140794724|P1343|Q140794988|S248|Q50815456|S854|""https://doi.org/10.5201/ipol.2014.104""|S813|+2026-06-18T00:00:00Z/11"
44742,137,set_statement,Done,,,Q140794684,"Q140794684|P1343|Q140794989|S248|Q50815456|S854|""https://doi.org/10.5201/ipol.2012.g_igcs""|S813|+2026-06-18T00:00:00Z/11"
44742,138,set_statement,Done,,,Q140794725,"Q140794725|P1343|Q140794990|S248|Q50815456|S854|""https://doi.org/10.5201/ipol.2016.163""|S813|+2026-06-18T00:00:00Z/11"
44742,139,set_statement,Done,,,Q140794726,"Q140794726|P1343|Q140794991|S248|Q50815456|S854|""https://doi.org/10.5201/ipol.2015.136""|S813|+2026-06-18T00:00:00Z/11"
44742,140,set_statement,Done,,,Q140794727,"Q140794727|P1343|Q140794992|S248|Q50815456|S854|""https://doi.org/10.5201/ipol.2017.176""|S813|+2026-06-18T00:00:00Z/11"
44742,141,set_statement,Done,,,Q140794728,"Q140794728|P1343|Q140794993|S248|Q50815456|S854|""https://doi.org/10.5201/ipol.2020.283""|S813|+2026-06-18T00:00:00Z/11"
44742,142,set_statement,Done,,,Q140794729,"Q140794729|P1343|Q140794994|S248|Q50815456|S854|""https://doi.org/10.5201/ipol.2016.158""|S813|+2026-06-18T00:00:00Z/11"
44742,143,set_statement,Done,,,Q140794730,"Q140794730|P1343|Q140794995|S248|Q50815456|S854|""https://doi.org/10.5201/ipol.2021.325""|S813|+2026-06-18T00:00:00Z/11"
44742,144,set_statement,Done,,,Q140794731,"Q140794731|P1343|Q140794996|S248|Q50815456|S854|""https://doi.org/10.5201/ipol.2017.198""|S813|+2026-06-18T00:00:00Z/11"
44742,145,set_statement,Done,,,Q140794734,"Q140794734|P1343|Q140794997|S248|Q50815456|S854|""https://doi.org/10.5201/ipol.2022.338""|S813|+2026-06-18T00:00:00Z/11"
44742,146,set_statement,Done,,,Q140794735,"Q140794735|P1343|Q140794998|S248|Q50815456|S854|""https://doi.org/10.5201/ipol.2017.204""|S813|+2026-06-18T00:00:00Z/11"
44742,147,set_statement,Done,,,Q140794736,"Q140794736|P1343|Q140794999|S248|Q50815456|S854|""https://doi.org/10.5201/ipol.2021.358""|S813|+2026-06-18T00:00:00Z/11"
44742,148,set_statement,Done,,,Q140794737,"Q140794737|P1343|Q140795000|S248|Q50815456|S854|""https://doi.org/10.5201/ipol.2011.llmps-scb""|S813|+2026-06-18T00:00:00Z/11"
44742,149,set_statement,Done,,,Q140794738,"Q140794738|P1343|Q140795001|S248|Q50815456|S854|""https://doi.org/10.5201/ipol.2021.324""|S813|+2026-06-18T00:00:00Z/11"
44742,150,set_statement,Done,,,Q140794740,"Q140794740|P1343|Q140795002|S248|Q50815456|S854|""https://doi.org/10.5201/ipol.2019.118""|S813|+2026-06-18T00:00:00Z/11"
44742,151,set_statement,Done,,,Q140794741,"Q140794741|P1343|Q140795003|S248|Q50815456|S854|""https://doi.org/10.5201/ipol.2013.90""|S813|+2026-06-18T00:00:00Z/11"
44742,152,set_statement,Done,,,Q140794742,"Q140794742|P1343|Q140795004|S248|Q50815456|S854|""https://doi.org/10.5201/ipol.2014.120""|S813|+2026-06-18T00:00:00Z/11"
