batch_id,index,operation,status,error,message,entity_id,raw_input
44748,19,set_statement,Done,,,Q140795170,"Q140795170|P2093|""Shuhao Zhang""|P1545|""3""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3588913""|S813|+2026-06-18T00:00:00Z/11"
44748,20,set_statement,Done,,,Q140795170,"Q140795170|P2093|""Haikun Liu""|P1545|""4""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3588913""|S813|+2026-06-18T00:00:00Z/11"
44748,21,set_statement,Done,,,Q140795170,"Q140795170|P2093|""Volker Markl""|P1545|""5""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3588913""|S813|+2026-06-18T00:00:00Z/11"
44748,22,set_statement,Done,,,Q140795171,"Q140795171|P2093|""Azim Afroozeh""|P1545|""1""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3626717""|S813|+2026-06-18T00:00:00Z/11"
44748,23,set_statement,Done,,,Q140795171,"Q140795171|P2093|""Leonardo X. Kuffo""|P1545|""2""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3626717""|S813|+2026-06-18T00:00:00Z/11"
44748,24,set_statement,Done,,,Q140795171,"Q140795171|P2093|""Peter Boncz""|P1545|""3""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3626717""|S813|+2026-06-18T00:00:00Z/11"
44748,25,set_statement,Done,,,Q140795172,"Q140795172|P2093|""Wolfgang Gatterbauer""|P1545|""1""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3639316""|S813|+2026-06-18T00:00:00Z/11"
44748,26,set_statement,Done,,,Q140795172,"Q140795172|P2093|""Cody Dunne""|P1545|""2""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3639316""|S813|+2026-06-18T00:00:00Z/11"
44748,27,set_statement,Done,,,Q140795173,"Q140795173|P2093|""Chenhao Ye""|P1545|""1""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3588724""|S813|+2026-06-18T00:00:00Z/11"
44748,28,set_statement,Done,,,Q140795173,"Q140795173|P2093|""Wuh-Chwen Hwang""|P1545|""2""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3588724""|S813|+2026-06-18T00:00:00Z/11"
44748,29,set_statement,Done,,,Q140795173,"Q140795173|P2093|""Keren Chen""|P1545|""3""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3588724""|S813|+2026-06-18T00:00:00Z/11"
44748,30,set_statement,Done,,,Q140795173,"Q140795173|P2093|""Xiangyao Yu""|P1545|""4""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3588724""|S813|+2026-06-18T00:00:00Z/11"
44748,31,set_statement,Done,,,Q140795174,"Q140795174|P2093|""Kyle B. Deeds""|P1545|""1""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3588907""|S813|+2026-06-18T00:00:00Z/11"
44748,32,set_statement,Done,,,Q140795174,"Q140795174|P2093|""Dan Suciu""|P1545|""2""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3588907""|S813|+2026-06-18T00:00:00Z/11"
44748,33,set_statement,Done,,,Q140795174,"Q140795174|P2093|""Magdalena Balazinska""|P1545|""3""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3588907""|S813|+2026-06-18T00:00:00Z/11"
44748,34,set_statement,Done,,,Q140795175,"Q140795175|P2093|""Zitan Sun""|P1545|""1""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3589278""|S813|+2026-06-18T00:00:00Z/11"
44748,35,set_statement,Done,,,Q140795175,"Q140795175|P2093|""Xin Huang""|P1545|""2""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3589278""|S813|+2026-06-18T00:00:00Z/11"
44748,36,set_statement,Done,,,Q140795175,"Q140795175|P2093|""Qing Liu""|P1545|""3""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3589278""|S813|+2026-06-18T00:00:00Z/11"
44748,37,set_statement,Done,,,Q140795175,"Q140795175|P2093|""Jianliang Xu""|P1545|""4""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3589278""|S813|+2026-06-18T00:00:00Z/11"
44748,38,set_statement,Done,,,Q140795176,"Q140795176|P2093|""Yichen Xu""|P1545|""1""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3589314""|S813|+2026-06-18T00:00:00Z/11"
44748,39,set_statement,Done,,,Q140795176,"Q140795176|P2093|""Chenhao Ma""|P1545|""2""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3589314""|S813|+2026-06-18T00:00:00Z/11"
44748,40,set_statement,Done,,,Q140795176,"Q140795176|P2093|""Yixiang Fang""|P1545|""3""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3589314""|S813|+2026-06-18T00:00:00Z/11"
44748,41,set_statement,Done,,,Q140795176,"Q140795176|P2093|""Zhifeng Bao""|P1545|""4""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3589314""|S813|+2026-06-18T00:00:00Z/11"
44748,42,set_statement,Done,,,Q140795177,"Q140795177|P2093|""Hantian Zhang""|P1545|""1""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3588688""|S813|+2026-06-18T00:00:00Z/11"
44748,43,set_statement,Done,,,Q140795177,"Q140795177|P2093|""Ki Hyun Tae""|P1545|""2""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3588688""|S813|+2026-06-18T00:00:00Z/11"
44748,44,set_statement,Done,,,Q140795177,"Q140795177|P2093|""Jaeyoung Park""|P1545|""3""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3588688""|S813|+2026-06-18T00:00:00Z/11"
44748,45,set_statement,Done,,,Q140795177,"Q140795177|P2093|""Xu Chu""|P1545|""4""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3588688""|S813|+2026-06-18T00:00:00Z/11"
44748,46,set_statement,Done,,,Q140795177,"Q140795177|P2093|""Steven Euijong Whang""|P1545|""5""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3588688""|S813|+2026-06-18T00:00:00Z/11"
44748,47,set_statement,Done,,,Q140795178,"Q140795178|P2093|""Dennis Treder-Tschechlov""|P1545|""1""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3589289""|S813|+2026-06-18T00:00:00Z/11"
44748,48,set_statement,Done,,,Q140795178,"Q140795178|P2093|""Manuel Fritz""|P1545|""2""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3589289""|S813|+2026-06-18T00:00:00Z/11"
44748,49,set_statement,Done,,,Q140795178,"Q140795178|P2093|""Holger Schwarz""|P1545|""3""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3589289""|S813|+2026-06-18T00:00:00Z/11"
44748,50,set_statement,Done,,,Q140795178,"Q140795178|P2093|""Bernhard Mitschang""|P1545|""4""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3589289""|S813|+2026-06-18T00:00:00Z/11"
44748,51,set_statement,Done,,,Q140795179,"Q140795179|P2093|""Zhichen Lai""|P1545|""1""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3589270""|S813|+2026-06-18T00:00:00Z/11"
44748,52,set_statement,Done,,,Q140795179,"Q140795179|P2093|""Dalin Zhang""|P1545|""2""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3589270""|S813|+2026-06-18T00:00:00Z/11"
44748,53,set_statement,Done,,,Q140795179,"Q140795179|P2093|""Huan Li""|P1545|""3""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3589270""|S813|+2026-06-18T00:00:00Z/11"
44748,54,set_statement,Done,,,Q140795179,"Q140795179|P2093|""Christian S. Jensen""|P1545|""4""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3589270""|S813|+2026-06-18T00:00:00Z/11"
44748,55,set_statement,Done,,,Q140795179,"Q140795179|P2093|""Hua Lu""|P1545|""5""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3589270""|S813|+2026-06-18T00:00:00Z/11"
44748,56,set_statement,Done,,,Q140795179,"Q140795179|P2093|""Yan Zhao""|P1545|""6""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3589270""|S813|+2026-06-18T00:00:00Z/11"
44748,57,set_statement,Done,,,Q140795180,"Q140795180|P2093|""Niv Dayan""|P1545|""1""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3589285""|S813|+2026-06-18T00:00:00Z/11"
44748,58,set_statement,Done,,,Q140795180,"Q140795180|P2093|""Ioana Bercea""|P1545|""2""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3589285""|S813|+2026-06-18T00:00:00Z/11"
44748,59,set_statement,Done,,,Q140795180,"Q140795180|P2093|""Pedro Reviriego""|P1545|""3""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3589285""|S813|+2026-06-18T00:00:00Z/11"
44748,60,set_statement,Done,,,Q140795180,"Q140795180|P2093|""Rasmus Pagh""|P1545|""4""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3589285""|S813|+2026-06-18T00:00:00Z/11"
44748,61,set_statement,Done,,,Q140795181,"Q140795181|P2093|""Bo Huang""|P1545|""1""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3588694""|S813|+2026-06-18T00:00:00Z/11"
44748,62,set_statement,Done,,,Q140795181,"Q140795181|P2093|""Victor Junqiu Wei""|P1545|""2""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3588694""|S813|+2026-06-18T00:00:00Z/11"
44748,63,set_statement,Done,,,Q140795181,"Q140795181|P2093|""Raymond Chi-Wing Wong""|P1545|""3""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3588694""|S813|+2026-06-18T00:00:00Z/11"
44748,64,set_statement,Done,,,Q140795181,"Q140795181|P2093|""Bo Tang""|P1545|""4""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3588694""|S813|+2026-06-18T00:00:00Z/11"
44748,65,set_statement,Done,,,Q140795182,"Q140795182|P2093|""Immanuel Haffner""|P1545|""1""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3588927""|S813|+2026-06-18T00:00:00Z/11"
44748,66,set_statement,Done,,,Q140795182,"Q140795182|P2093|""Jens Dittrich""|P1545|""2""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3588927""|S813|+2026-06-18T00:00:00Z/11"
44748,67,set_statement,Done,,,Q140795183,"Q140795183|P2093|""Nikhil Sheoran""|P1545|""1""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3589269""|S813|+2026-06-18T00:00:00Z/11"
44748,68,set_statement,Done,,,Q140795183,"Q140795183|P2093|""Supawit Chockchowwat""|P1545|""2""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3589269""|S813|+2026-06-18T00:00:00Z/11"
44748,69,set_statement,Done,,,Q140795183,"Q140795183|P2093|""Arav Chheda""|P1545|""3""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3589269""|S813|+2026-06-18T00:00:00Z/11"
44748,70,set_statement,Done,,,Q140795183,"Q140795183|P2093|""Suwen Wang""|P1545|""4""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3589269""|S813|+2026-06-18T00:00:00Z/11"
44748,71,set_statement,Done,,,Q140795183,"Q140795183|P2093|""Riya Verma""|P1545|""5""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3589269""|S813|+2026-06-18T00:00:00Z/11"
44748,72,set_statement,Done,,,Q140795183,"Q140795183|P2093|""Yongjoo Park""|P1545|""6""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3589269""|S813|+2026-06-18T00:00:00Z/11"
44748,73,set_statement,Done,,,Q140795184,"Q140795184|P2093|""Jianyang Gao""|P1545|""1""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3589282""|S813|+2026-06-18T00:00:00Z/11"
44748,74,set_statement,Done,,,Q140795184,"Q140795184|P2093|""Cheng Long""|P1545|""2""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3589282""|S813|+2026-06-18T00:00:00Z/11"
44748,75,set_statement,Done,,,Q140795185,"Q140795185|P2093|""Letong Wang""|P1545|""1""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3589259""|S813|+2026-06-18T00:00:00Z/11"
44748,76,set_statement,Done,,,Q140795185,"Q140795185|P2093|""Xiaojun Dong""|P1545|""2""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3589259""|S813|+2026-06-18T00:00:00Z/11"
44748,77,set_statement,Done,,,Q140795185,"Q140795185|P2093|""Yan Gu""|P1545|""3""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3589259""|S813|+2026-06-18T00:00:00Z/11"
44748,78,set_statement,Done,,,Q140795185,"Q140795185|P2093|""Yihan Sun""|P1545|""4""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3589259""|S813|+2026-06-18T00:00:00Z/11"
44748,79,set_statement,Done,,,Q140795186,"Q140795186|P2093|""Samira Akili""|P1545|""1""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3588955""|S813|+2026-06-18T00:00:00Z/11"
44748,80,set_statement,Done,,,Q140795186,"Q140795186|P2093|""Steven Purtzel""|P1545|""2""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3588955""|S813|+2026-06-18T00:00:00Z/11"
44748,81,set_statement,Done,,,Q140795186,"Q140795186|P2093|""Matthias Weidlich""|P1545|""3""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3588955""|S813|+2026-06-18T00:00:00Z/11"
44748,82,set_statement,Done,,,Q140795187,"Q140795187|P2093|""Dmitrii Babaev""|P1545|""1""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3514221.3526129""|S813|+2026-06-18T00:00:00Z/11"
44748,83,set_statement,Done,,,Q140795187,"Q140795187|P2093|""Nikita Ovsov""|P1545|""2""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3514221.3526129""|S813|+2026-06-18T00:00:00Z/11"
44748,84,set_statement,Done,,,Q140795187,"Q140795187|P2093|""Ivan Kireev""|P1545|""3""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3514221.3526129""|S813|+2026-06-18T00:00:00Z/11"
44748,85,set_statement,Done,,,Q140795187,"Q140795187|P2093|""Maria Ivanova""|P1545|""4""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3514221.3526129""|S813|+2026-06-18T00:00:00Z/11"
44748,86,set_statement,Done,,,Q140795187,"Q140795187|P2093|""Gleb Gusev""|P1545|""5""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3514221.3526129""|S813|+2026-06-18T00:00:00Z/11"
44748,87,set_statement,Done,,,Q140795187,"Q140795187|P2093|""Ivan Nazarov""|P1545|""6""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3514221.3526129""|S813|+2026-06-18T00:00:00Z/11"
44748,88,set_statement,Done,,,Q140795187,"Q140795187|P2093|""Alexander Tuzhilin""|P1545|""7""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3514221.3526129""|S813|+2026-06-18T00:00:00Z/11"
44748,89,set_statement,Done,,,Q140795188,"Q140795188|P2093|""Alexander Isenko""|P1545|""1""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3514221.3517848""|S813|+2026-06-18T00:00:00Z/11"
44748,90,set_statement,Done,,,Q140795188,"Q140795188|P2093|""Ruben Mayer""|P1545|""2""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3514221.3517848""|S813|+2026-06-18T00:00:00Z/11"
44748,91,set_statement,Done,,,Q140795188,"Q140795188|P2093|""Jeffrey Jedele""|P1545|""3""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3514221.3517848""|S813|+2026-06-18T00:00:00Z/11"
44748,92,set_statement,Done,,,Q140795188,"Q140795188|P2093|""Hans-Arno Jacobsen""|P1545|""4""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3514221.3517848""|S813|+2026-06-18T00:00:00Z/11"
44748,93,set_statement,Done,,,Q140795189,"Q140795189|P2093|""Zhaoguo Wang""|P1545|""1""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3514221.3526125""|S813|+2026-06-18T00:00:00Z/11"
44748,94,set_statement,Done,,,Q140795189,"Q140795189|P2093|""Zhou Zhou""|P1545|""2""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3514221.3526125""|S813|+2026-06-18T00:00:00Z/11"
44748,95,set_statement,Done,,,Q140795189,"Q140795189|P2093|""Yicun Yang""|P1545|""3""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3514221.3526125""|S813|+2026-06-18T00:00:00Z/11"
44748,96,set_statement,Done,,,Q140795189,"Q140795189|P2093|""Haoran Ding""|P1545|""4""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3514221.3526125""|S813|+2026-06-18T00:00:00Z/11"
44748,97,set_statement,Done,,,Q140795189,"Q140795189|P2093|""Gansen Hu""|P1545|""5""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3514221.3526125""|S813|+2026-06-18T00:00:00Z/11"
44748,98,set_statement,Done,,,Q140795189,"Q140795189|P2093|""Ding Ding""|P1545|""6""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3514221.3526125""|S813|+2026-06-18T00:00:00Z/11"
44748,99,set_statement,Done,,,Q140795189,"Q140795189|P2093|""Chuzhe Tang""|P1545|""7""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3514221.3526125""|S813|+2026-06-18T00:00:00Z/11"
44748,100,set_statement,Done,,,Q140795189,"Q140795189|P2093|""Haibo Chen""|P1545|""8""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3514221.3526125""|S813|+2026-06-18T00:00:00Z/11"
44748,101,set_statement,Done,,,Q140795189,"Q140795189|P2093|""Jinyang Li""|P1545|""9""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3514221.3526125""|S813|+2026-06-18T00:00:00Z/11"
44748,102,set_statement,Done,,,Q140795190,"Q140795190|P2093|""Yijian Liu""|P1545|""1""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3514221.3526172""|S813|+2026-06-18T00:00:00Z/11"
44748,103,set_statement,Done,,,Q140795190,"Q140795190|P2093|""Li Su""|P1545|""2""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3514221.3526172""|S813|+2026-06-18T00:00:00Z/11"
44748,104,set_statement,Done,,,Q140795190,"Q140795190|P2093|""Vivek Shah""|P1545|""3""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3514221.3526172""|S813|+2026-06-18T00:00:00Z/11"
44748,105,set_statement,Done,,,Q140795190,"Q140795190|P2093|""Yongluan Zhou""|P1545|""4""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3514221.3526172""|S813|+2026-06-18T00:00:00Z/11"
44748,106,set_statement,Done,,,Q140795190,"Q140795190|P2093|""Marcos Antonio Vaz Salles""|P1545|""5""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3514221.3526172""|S813|+2026-06-18T00:00:00Z/11"
44748,107,set_statement,Done,,,Q140795191,"Q140795191|P2093|""Wenjia He""|P1545|""1""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3514221.3517899""|S813|+2026-06-18T00:00:00Z/11"
44748,108,set_statement,Done,,,Q140795191,"Q140795191|P2093|""Michael Cafarella""|P1545|""2""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3514221.3517899""|S813|+2026-06-18T00:00:00Z/11"
44748,109,set_statement,Done,,,Q140795192,"Q140795192|P2093|""Andrea Rossi""|P1545|""1""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3514221.3517887""|S813|+2026-06-18T00:00:00Z/11"
44748,110,set_statement,Done,,,Q140795192,"Q140795192|P2093|""Donatella Firmani""|P1545|""2""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3514221.3517887""|S813|+2026-06-18T00:00:00Z/11"
44748,111,set_statement,Done,,,Q140795192,"Q140795192|P2093|""Paolo Merialdo""|P1545|""3""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3514221.3517887""|S813|+2026-06-18T00:00:00Z/11"
44748,112,set_statement,Done,,,Q140795192,"Q140795192|P2093|""Tommaso Teofili""|P1545|""4""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3514221.3517887""|S813|+2026-06-18T00:00:00Z/11"
44748,113,set_statement,Done,,,Q140795193,"Q140795193|P2093|""Paul Boniol""|P1545|""1""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3514221.3526183""|S813|+2026-06-18T00:00:00Z/11"
44748,114,set_statement,Done,,,Q140795193,"Q140795193|P2093|""Mohammed Meftah""|P1545|""2""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3514221.3526183""|S813|+2026-06-18T00:00:00Z/11"
44748,115,set_statement,Done,,,Q140795193,"Q140795193|P2093|""Emmanuel Remy""|P1545|""3""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3514221.3526183""|S813|+2026-06-18T00:00:00Z/11"
44748,116,set_statement,Done,,,Q140795193,"Q140795193|P2093|""Themis Palpanas""|P1545|""4""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3514221.3526183""|S813|+2026-06-18T00:00:00Z/11"
44748,117,set_statement,Done,,,Q140795194,"Q140795194|P2093|""Sainyam Galhotra""|P1545|""1""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3514221.3526149""|S813|+2026-06-18T00:00:00Z/11"
44748,118,set_statement,Done,,,Q140795194,"Q140795194|P2093|""Amir Gilad""|P1545|""2""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3514221.3526149""|S813|+2026-06-18T00:00:00Z/11"
44748,119,set_statement,Done,,,Q140795194,"Q140795194|P2093|""Sudeepa Roy""|P1545|""3""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3514221.3526149""|S813|+2026-06-18T00:00:00Z/11"
44748,120,set_statement,Done,,,Q140795194,"Q140795194|P2093|""Babak Salimi""|P1545|""4""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3514221.3526149""|S813|+2026-06-18T00:00:00Z/11"
44748,121,set_statement,Done,,,Q140795195,"Q140795195|P2093|""Sainyam Galhotra""|P1545|""1""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3514221.3517864""|S813|+2026-06-18T00:00:00Z/11"
44748,122,set_statement,Done,,,Q140795195,"Q140795195|P2093|""Anna Fariha""|P1545|""2""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3514221.3517864""|S813|+2026-06-18T00:00:00Z/11"
44748,123,set_statement,Done,,,Q140795195,"Q140795195|P2093|""Raoni Lourenço""|P1545|""3""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3514221.3517864""|S813|+2026-06-18T00:00:00Z/11"
44748,124,set_statement,Done,,,Q140795195,"Q140795195|P2093|""Juliana Freire""|P1545|""4""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3514221.3517864""|S813|+2026-06-18T00:00:00Z/11"
44748,125,set_statement,Done,,,Q140795195,"Q140795195|P2093|""Alexandra Meliou""|P1545|""5""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3514221.3517864""|S813|+2026-06-18T00:00:00Z/11"
44748,126,set_statement,Done,,,Q140795195,"Q140795195|P2093|""Divesh Srivastava""|P1545|""6""|S248|Q5188229|S854|""https://api.crossref.org/works/10.1145/3514221.3517864""|S813|+2026-06-18T00:00:00Z/11"
