batch_id,index,operation,status,error,message,entity_id,raw_input
44745,23,set_statement,Done,,,Q140795085,"LAST|P6138|""swh:1:dir:b0b37482968b7a026e19d6fec7a44fdc0ba9e475;origin=https://github.com/henningkoehlernz/road-networks;visit=swh:1:snp:6bed864363b7ce7827c6e13be1194b603fb427cd;anchor=swh:1:rev:4721deb8b5a1c00524a1ba543a6394a70cad55a0""|S248|Q28127082|S813|+2026-06-18T00:00:00Z/11"
44745,24,create_item,Done,,,Q140795086,CREATE
44745,25,set_label,Done,,,Q140795086,"LAST|Len|""SQLSolver"""
44745,26,set_description,Done,,,Q140795086,"LAST|Den|""software described in SIGMOD"""
44745,27,set_statement,Done,,,Q140795086,"LAST|P31|Q7397|S854|""https://dl.acm.org/doi/10.1145/3687998.3717037""|S813|+2026-06-18T00:00:00Z/11"
44745,28,set_statement,Done,,,Q140795086,"LAST|P1324|""https://github.com/sjtu-ipads/sqlsolver-artifacts""|P8423|Q186055|P10627|Q364|S854|""https://dl.acm.org/doi/10.1145/3687998.3717037""|S813|+2026-06-18T00:00:00Z/11"
44745,29,set_statement,Done,,,Q140795086,"LAST|P6138|""swh:1:dir:bac97edd67af1bfc696aa15e25004948cd78a0a2;origin=https://github.com/sjtu-ipads/sqlsolver-artifacts;visit=swh:1:snp:cec82044e737adae7439c819860c07c16daf06e1;anchor=swh:1:rev:a73f9586bed0283728483426cab898bc9e24d1c5""|S248|Q28127082|S813|+2026-06-18T00:00:00Z/11"
44745,30,create_item,Done,,,Q140795087,CREATE
44745,31,set_label,Done,,,Q140795087,"LAST|Len|""fairdiversityandclustering"""
44745,32,set_description,Done,,,Q140795087,"LAST|Den|""software described in SIGMOD"""
44745,33,set_statement,Done,,,Q140795087,"LAST|P31|Q7397|S854|""https://dl.acm.org/doi/10.1145/3687998.3717058""|S813|+2026-06-18T00:00:00Z/11"
44745,34,set_statement,Done,,,Q140795087,"LAST|P1324|""https://github.com/uic-db-theory/fairdiversityandclustering""|P8423|Q186055|P10627|Q364|S854|""https://dl.acm.org/doi/10.1145/3687998.3717058""|S813|+2026-06-18T00:00:00Z/11"
44745,35,set_statement,Done,,,Q140795087,"LAST|P6138|""swh:1:dir:f3f15e682069374c56bef76424e2d11d4492c03d;origin=https://github.com/uic-db-theory/fairdiversityandclustering;visit=swh:1:snp:6e379dcc50bc3e197ab3ea98d71c515faaa7bbbe;anchor=swh:1:rev:0a7225cb4642ea06d20bd5c0e7ddebdffc875ab8""|S248|Q28127082|S813|+2026-06-18T00:00:00Z/11"
44745,36,create_item,Done,,,Q140795088,CREATE
44745,37,set_label,Done,,,Q140795088,"LAST|Len|""basil"""
44745,38,set_description,Done,,,Q140795088,"LAST|Den|""software described in SIGMOD"""
44745,39,set_statement,Done,,,Q140795088,"LAST|P31|Q7397|S854|""https://dl.acm.org/doi/10.1145/3687998.3717055""|S813|+2026-06-18T00:00:00Z/11"
44745,40,set_statement,Done,,,Q140795088,"LAST|P1324|""https://github.com/dku-starlab/basil""|P8423|Q186055|P10627|Q364|S854|""https://dl.acm.org/doi/10.1145/3687998.3717055""|S813|+2026-06-18T00:00:00Z/11"
44745,41,set_statement,Done,,,Q140795088,"LAST|P6138|""swh:1:dir:7a8c56ebbf352a34e91b7d5b469f0d96bddf4ffa;origin=https://github.com/dku-starlab/basil;visit=swh:1:snp:2611d343f47575812f3534251c7382e86938ee07;anchor=swh:1:rev:cc600dde8dd5019328d7a4a07dfc7dd51258648f""|S248|Q28127082|S813|+2026-06-18T00:00:00Z/11"
44745,42,create_item,Done,,,Q140795089,CREATE
44745,43,set_label,Done,,,Q140795089,"LAST|Len|""diverse-top-k"""
44745,44,set_description,Done,,,Q140795089,"LAST|Den|""software described in SIGMOD"""
44745,45,set_statement,Done,,,Q140795089,"LAST|P31|Q7397|S854|""https://dl.acm.org/doi/10.1145/3687998.3717052""|S813|+2026-06-18T00:00:00Z/11"
44745,46,set_statement,Done,,,Q140795089,"LAST|P1324|""https://github.com/fsalc/diverse-top-k""|P8423|Q186055|P10627|Q364|S854|""https://dl.acm.org/doi/10.1145/3687998.3717052""|S813|+2026-06-18T00:00:00Z/11"
44745,47,set_statement,Done,,,Q140795089,"LAST|P6138|""swh:1:dir:991efe9a977302b95a12a3edc8ef28de9a352090;origin=https://github.com/fsalc/diverse-top-k;visit=swh:1:snp:b3d427cd67b2bc3f9d207389f97d07c4c1f73620;anchor=swh:1:rev:bca4b64a84d35b2553e61a59e5e9e214742792d0""|S248|Q28127082|S813|+2026-06-18T00:00:00Z/11"
44745,48,create_item,Done,,,Q140795090,CREATE
44745,49,set_label,Done,,,Q140795090,"LAST|Len|""Grafite"""
44745,50,set_description,Done,,,Q140795090,"LAST|Den|""software described in SIGMOD"""
44745,51,set_statement,Done,,,Q140795090,"LAST|P31|Q7397|S854|""https://dl.acm.org/doi/10.1145/3687998.3717045""|S813|+2026-06-18T00:00:00Z/11"
44745,52,set_statement,Done,,,Q140795090,"LAST|P1324|""https://github.com/marcocosta97/grafite-experiments""|P8423|Q186055|P10627|Q364|S854|""https://dl.acm.org/doi/10.1145/3687998.3717045""|S813|+2026-06-18T00:00:00Z/11"
44745,53,set_statement,Done,,,Q140795090,"LAST|P6138|""swh:1:dir:bfade54ab2d1a3b3133e88e2d07c60931da27845;origin=https://github.com/marcocosta97/grafite-experiments;visit=swh:1:snp:498fadeb2030175e703df789c253a41a6cf79914;anchor=swh:1:rev:4a1c277fb1bd73b18cea4fcc084c0d105a527b31""|S248|Q28127082|S813|+2026-06-18T00:00:00Z/11"
44745,54,create_item,Done,,,Q140795091,CREATE
44745,55,set_label,Done,,,Q140795091,"LAST|Len|""FACET"""
44745,56,set_description,Done,,,Q140795091,"LAST|Den|""software described in SIGMOD"""
44745,57,set_statement,Done,,,Q140795091,"LAST|P31|Q7397|S854|""https://dl.acm.org/doi/10.1145/3687998.3717053""|S813|+2026-06-18T00:00:00Z/11"
44745,58,set_statement,Done,,,Q140795091,"LAST|P1324|""https://github.com/petervannostrand/facet""|P8423|Q186055|P10627|Q364|S854|""https://dl.acm.org/doi/10.1145/3687998.3717053""|S813|+2026-06-18T00:00:00Z/11"
44745,59,set_statement,Done,,,Q140795091,"LAST|P6138|""swh:1:dir:68099eb6a9c5a723a20175dd56a58f1623293f34;origin=https://github.com/petervannostrand/facet;visit=swh:1:snp:118fdcf44cb946abcf0e463c021f5fb0ed395c01;anchor=swh:1:rev:70d981fcae021d68cbec848bb87f813fc7ed942c""|S248|Q28127082|S813|+2026-06-18T00:00:00Z/11"
44745,60,create_item,Done,,,Q140795092,CREATE
44745,61,set_label,Done,,,Q140795092,"LAST|Len|""CAFE"""
44745,62,set_description,Done,,,Q140795092,"LAST|Den|""software described in SIGMOD"""
44745,63,set_statement,Done,,,Q140795092,"LAST|P31|Q7397|S854|""https://dl.acm.org/doi/10.1145/3687998.3717038""|S813|+2026-06-18T00:00:00Z/11"
44745,64,set_statement,Done,,,Q140795092,"LAST|P1324|""https://github.com/hugozhl/cafe""|P8423|Q186055|P10627|Q364|S854|""https://dl.acm.org/doi/10.1145/3687998.3717038""|S813|+2026-06-18T00:00:00Z/11"
44745,65,set_statement,Done,,,Q140795092,"LAST|P6138|""swh:1:dir:41de3d7aa1abefff11fe3b1fedc0285e14f244be;origin=https://github.com/hugozhl/cafe;visit=swh:1:snp:fca816059144e39e0dafb6cd4f67544ec77364c3;anchor=swh:1:rev:c757c39e9a497202939904ae5b358eff426ccfda""|S248|Q28127082|S813|+2026-06-18T00:00:00Z/11"
44745,66,create_item,Done,,,Q140795093,CREATE
44745,67,set_label,Done,,,Q140795093,"LAST|Len|""temporalhierarchicalkeywordsearch"""
44745,68,set_description,Done,,,Q140795093,"LAST|Den|""software described in SIGMOD"""
44745,69,set_statement,Done,,,Q140795093,"LAST|P31|Q7397|S854|""https://dl.acm.org/doi/10.1145/3687998.3717048""|S813|+2026-06-18T00:00:00Z/11"
44745,70,set_statement,Done,,,Q140795093,"LAST|P1324|""https://github.com/cdyreson/temporalhierarchicalkeywordsearch""|P8423|Q186055|P10627|Q364|S854|""https://dl.acm.org/doi/10.1145/3687998.3717048""|S813|+2026-06-18T00:00:00Z/11"
44745,71,set_statement,Done,,,Q140795093,"LAST|P6138|""swh:1:dir:b2561556dcf7ec50f23c7630f8db94ea08cfe31a;origin=https://github.com/cdyreson/temporalhierarchicalkeywordsearch;visit=swh:1:snp:21b587199577f2b8d0141fe02cdf9aa34a88c9a7;anchor=swh:1:rev:706610241a802c542a15e69876c2cc06f9bb395b""|S248|Q28127082|S813|+2026-06-18T00:00:00Z/11"
44745,72,create_item,Done,,,Q140795094,CREATE
44745,73,set_label,Done,,,Q140795094,"LAST|Len|""DProvDB"""
44745,74,set_description,Done,,,Q140795094,"LAST|Den|""software described in SIGMOD"""
44745,75,set_statement,Done,,,Q140795094,"LAST|P31|Q7397|S854|""https://dl.acm.org/doi/10.1145/3687998.3717043""|S813|+2026-06-18T00:00:00Z/11"
44745,76,set_statement,Done,,,Q140795094,"LAST|P1324|""https://github.com/dprovdb/dprovdb""|P8423|Q186055|P10627|Q364|S854|""https://dl.acm.org/doi/10.1145/3687998.3717043""|S813|+2026-06-18T00:00:00Z/11"
44745,77,set_statement,Done,,,Q140795094,"LAST|P6138|""swh:1:dir:15f00c17467de80f541e9e595a2ebcf0f1e2f95d;origin=https://github.com/dprovdb/dprovdb;visit=swh:1:snp:4f4cc364cdb5bf68e013214d637878bde89af435;anchor=swh:1:rev:c7a4cba240f89a8fb696e40557fe1c44fb4785b4""|S248|Q28127082|S813|+2026-06-18T00:00:00Z/11"
44745,78,create_item,Done,,,Q140795095,CREATE
44745,79,set_label,Done,,,Q140795095,"LAST|Len|""PECJ"""
44745,80,set_description,Done,,,Q140795095,"LAST|Den|""software described in SIGMOD"""
44745,81,set_statement,Done,,,Q140795095,"LAST|P31|Q7397|S854|""https://dl.acm.org/doi/10.1145/3687998.3717035""|S813|+2026-06-18T00:00:00Z/11"
44745,82,set_statement,Done,,,Q140795095,"LAST|P1324|""https://github.com/intellistream/pecj""|P8423|Q186055|P10627|Q364|S854|""https://dl.acm.org/doi/10.1145/3687998.3717035""|S813|+2026-06-18T00:00:00Z/11"
44745,83,set_statement,Done,,,Q140795095,"LAST|P6138|""swh:1:dir:c5754c948fb27dc22442199a328d873f20937fec;origin=https://github.com/intellistream/pecj;visit=swh:1:snp:73ddd225e1d25ecfb42c41a64c99b96188df243d;anchor=swh:1:rev:a01d169fc0bcb322aa9916a2e3c6d8ca707403e5""|S248|Q28127082|S813|+2026-06-18T00:00:00Z/11"
44745,84,create_item,Done,,,Q140795096,CREATE
44745,85,set_label,Done,,,Q140795096,"LAST|Len|""NOCAP"""
44745,86,set_description,Done,,,Q140795096,"LAST|Den|""software described in SIGMOD"""
44745,87,set_statement,Done,,,Q140795096,"LAST|P31|Q7397|S854|""https://dl.acm.org/doi/10.1145/3687998.3717047""|S813|+2026-06-18T00:00:00Z/11"
44745,88,set_statement,Done,,,Q140795096,"LAST|P1324|""https://github.com/bu-disc/nocap-join""|P8423|Q186055|P10627|Q364|S854|""https://dl.acm.org/doi/10.1145/3687998.3717047""|S813|+2026-06-18T00:00:00Z/11"
44745,89,set_statement,Done,,,Q140795096,"LAST|P6138|""swh:1:dir:65f0b9c95b43aba97be0cccf28d69abda1f73f36;origin=https://github.com/bu-disc/nocap-join;visit=swh:1:snp:60612b01099ac8ac388a12219b4aff9898d007da;anchor=swh:1:rev:c41d8609b02137d794c1637086a90082209f43e9""|S248|Q28127082|S813|+2026-06-18T00:00:00Z/11"
44745,90,create_item,Done,,,Q140795097,CREATE
44745,91,set_label,Done,,,Q140795097,"LAST|Len|""Dias"""
44745,92,set_description,Done,,,Q140795097,"LAST|Den|""software described in SIGMOD"""
44745,93,set_statement,Done,,,Q140795097,"LAST|P31|Q7397|S854|""https://dl.acm.org/doi/10.1145/3687998.3717051""|S813|+2026-06-18T00:00:00Z/11"
44745,94,set_statement,Done,,,Q140795097,"LAST|P1324|""https://github.com/adapt-uiuc/dias-benchmarks""|P8423|Q186055|P10627|Q364|S854|""https://dl.acm.org/doi/10.1145/3687998.3717051""|S813|+2026-06-18T00:00:00Z/11"
44745,95,set_statement,Done,,,Q140795097,"LAST|P6138|""swh:1:dir:ea3e8ef3bf97db85a90ef9d7fc631c504f27645e;origin=https://github.com/adapt-uiuc/dias-benchmarks;visit=swh:1:snp:1dbf61dceb52c99378b70739c8c372a99c8ec4cb;anchor=swh:1:rev:1fd6276b147fb666a2f56a3c0d47c099aca4e3c0""|S248|Q28127082|S813|+2026-06-18T00:00:00Z/11"
44745,96,create_item,Done,,,Q140795098,CREATE
44745,97,set_label,Done,,,Q140795098,"LAST|Len|""MorphStream"""
44745,98,set_description,Done,,,Q140795098,"LAST|Den|""software described in SIGMOD"""
44745,99,set_statement,Done,,,Q140795098,"LAST|P31|Q7397|S854|""https://dl.acm.org/doi/10.1145/3687998.3717046""|S813|+2026-06-18T00:00:00Z/11"
44745,100,set_statement,Done,,,Q140795098,"LAST|P1324|""https://github.com/intellistream/morphstream""|P8423|Q186055|P10627|Q364|S854|""https://dl.acm.org/doi/10.1145/3687998.3717046""|S813|+2026-06-18T00:00:00Z/11"
44745,101,set_statement,Done,,,Q140795098,"LAST|P6138|""swh:1:dir:c03c0d0b827abc86009be31bb0d18674a16829c2;origin=https://github.com/intellistream/morphstream;visit=swh:1:snp:611ee47ef14a97aae5d0337e0e4ade349236fb07;anchor=swh:1:rev:5529f03f3b5dfa4d9ecbbfb5b9262608cbb513b6""|S248|Q28127082|S813|+2026-06-18T00:00:00Z/11"
44745,102,create_item,Done,,,Q140795099,CREATE
44745,103,set_label,Done,,,Q140795099,"LAST|Len|""PreVision"""
44745,104,set_description,Done,,,Q140795099,"LAST|Den|""software described in SIGMOD"""
44745,105,set_statement,Done,,,Q140795099,"LAST|P31|Q7397|S854|""https://dl.acm.org/doi/10.1145/3687998.3717050""|S813|+2026-06-18T00:00:00Z/11"
44745,106,set_statement,Done,,,Q140795099,"LAST|P1324|""https://github.com/snu-dbs/prevision""|P8423|Q186055|P10627|Q364|S854|""https://dl.acm.org/doi/10.1145/3687998.3717050""|S813|+2026-06-18T00:00:00Z/11"
44745,107,set_statement,Done,,,Q140795099,"LAST|P6138|""swh:1:dir:6bacf9321d9559007a44c7391a0ff346f6837531;origin=https://github.com/snu-dbs/prevision;visit=swh:1:snp:8cfaefc9c09e15a83dcff033faf819f10db22303;anchor=swh:1:rev:508f83b6860156e0300bf1c486b2b2f780a87848""|S248|Q28127082|S813|+2026-06-18T00:00:00Z/11"
44745,108,create_item,Done,,,Q140795100,CREATE
44745,109,set_label,Done,,,Q140795100,"LAST|Len|""ALP"""
44745,110,set_description,Done,,,Q140795100,"LAST|Den|""software described in SIGMOD"""
44745,111,set_statement,Done,,,Q140795100,"LAST|P31|Q7397|S854|""https://dl.acm.org/doi/10.1145/3687998.3717057""|S813|+2026-06-18T00:00:00Z/11"
44745,112,set_statement,Done,,,Q140795100,"LAST|P1324|""https://github.com/cwida/alp""|P8423|Q186055|P10627|Q364|S854|""https://dl.acm.org/doi/10.1145/3687998.3717057""|S813|+2026-06-18T00:00:00Z/11"
44745,113,set_statement,Done,,,Q140795100,"LAST|P6138|""swh:1:dir:f08f2232d1e773ce3593647445513930553a44d9;origin=https://github.com/cwida/alp;visit=swh:1:snp:eecbb72e5e7dfb4246465167b83a85a42af98511;anchor=swh:1:rev:31ca0ed11c93c99d3f5b5c30e01a3e1c3832d3ce""|S248|Q28127082|S813|+2026-06-18T00:00:00Z/11"
44745,114,create_item,Done,,,Q140795101,CREATE
44745,115,set_label,Done,,,Q140795101,"LAST|Len|""resilience-responsibility-ilp"""
44745,116,set_description,Done,,,Q140795101,"LAST|Den|""software described in SIGMOD"""
44745,117,set_statement,Done,,,Q140795101,"LAST|P31|Q7397|S854|""https://dl.acm.org/doi/10.1145/3687998.3717049""|S813|+2026-06-18T00:00:00Z/11"
44745,118,set_statement,Done,,,Q140795101,"LAST|P1324|""https://github.com/northeastern-datalab/resilience-responsibility-ilp""|P8423|Q186055|P10627|Q364|S854|""https://dl.acm.org/doi/10.1145/3687998.3717049""|S813|+2026-06-18T00:00:00Z/11"
44745,119,set_statement,Done,,,Q140795101,"LAST|P6138|""swh:1:dir:f90e5d0f8f5796cff90b54a7a411ad2b9acd5394;origin=https://github.com/northeastern-datalab/resilience-responsibility-ilp;visit=swh:1:snp:1e16493044c6f898a45ff342d31f0aa5f319eb2f;anchor=swh:1:rev:1411ff0855eb7e06b7c7b4812ffdd11abda29ec6""|S248|Q28127082|S813|+2026-06-18T00:00:00Z/11"
44745,120,create_item,Done,,,Q140795102,CREATE
44745,121,set_label,Done,,,Q140795102,"LAST|Len|""rel-diag_mturk_analysis"""
44745,122,set_description,Done,,,Q140795102,"LAST|Den|""software described in SIGMOD"""
44745,123,set_statement,Done,,,Q140795102,"LAST|P31|Q7397|S854|""https://dl.acm.org/doi/10.1145/3687998.3717044""|S813|+2026-06-18T00:00:00Z/11"
44745,124,set_statement,Done,,,Q140795102,"LAST|P1324|""https://github.com/visdunneright/rel-diag_mturk_analysis""|P8423|Q186055|P10627|Q364|S854|""https://dl.acm.org/doi/10.1145/3687998.3717044""|S813|+2026-06-18T00:00:00Z/11"
44745,125,set_statement,Done,,,Q140795102,"LAST|P6138|""swh:1:dir:511336bbe8c6068dd8b3617d24d1e6214624de00;origin=https://github.com/visdunneright/rel-diag_mturk_analysis;visit=swh:1:snp:5788c3d14e474ee64424a3062809d1a1b6611b07;anchor=swh:1:rev:32e69d7e91e1fd4fde1fed3e3f50f28b084287ad""|S248|Q28127082|S813|+2026-06-18T00:00:00Z/11"
44745,126,create_item,Done,,,Q140795103,CREATE
44745,127,set_label,Done,,,Q140795103,"LAST|Len|""StarfishDB"""
44745,128,set_description,Done,,,Q140795103,"LAST|Den|""software described in SIGMOD"""
44745,129,set_statement,Done,,,Q140795103,"LAST|P31|Q7397|S854|""https://dl.acm.org/doi/10.1145/3687998.3717056""|S813|+2026-06-18T00:00:00Z/11"
44745,130,set_statement,Done,,,Q140795103,"LAST|P1324|""https://github.com/nmeneghetti2/starfishdb_sigmod2024_ari""|P8423|Q186055|P10627|Q364|S854|""https://dl.acm.org/doi/10.1145/3687998.3717056""|S813|+2026-06-18T00:00:00Z/11"
44745,131,set_statement,Done,,,Q140795103,"LAST|P6138|""swh:1:dir:73fd7f6d19a256bee1f67718ed420a14173bdefa;origin=https://github.com/nmeneghetti2/starfishdb_sigmod2024_ari;visit=swh:1:snp:6e169cf94304b5f66667476185ea50c5e94eaa33;anchor=swh:1:rev:7610805ea44aff9066e7cac92b3612fe250f1129""|S248|Q28127082|S813|+2026-06-18T00:00:00Z/11"
44745,132,create_item,Done,,,Q140795104,CREATE
44745,133,set_label,Done,,,Q140795104,"LAST|Len|""Polaris"""
44745,134,set_description,Done,,,Q140795104,"LAST|Den|""software described in SIGMOD"""
44745,135,set_statement,Done,,,Q140795104,"LAST|P31|Q7397|S854|""https://reproducibility.sigmod.org/rep_rep/2023/SIGMOD23ARIReport-10.pdf""|S813|+2026-06-18T00:00:00Z/11"
44745,136,set_statement,Done,,,Q140795104,"LAST|P1324|""https://github.com/chenhao-ye/polaris""|P8423|Q186055|P10627|Q364|S854|""https://reproducibility.sigmod.org/rep_rep/2023/SIGMOD23ARIReport-10.pdf""|S813|+2026-06-18T00:00:00Z/11"
44745,137,set_statement,Done,,,Q140795104,"LAST|P6138|""swh:1:dir:eb2f9f5c4a3c3d988c09ffe804690f4e0a9a4dce;origin=https://github.com/chenhao-ye/polaris;visit=swh:1:snp:e4b0e0e9aa51cdd106c5be44efaea11904260f22;anchor=swh:1:rev:d4d7b7b4ba41ae2ac401efdbbf7f64cc4dc961a9""|S248|Q28127082|S813|+2026-06-18T00:00:00Z/11"
44745,138,create_item,Done,,,Q140795105,CREATE
44745,139,set_label,Done,,,Q140795105,"LAST|Len|""SafeBound"""
44745,140,set_description,Done,,,Q140795105,"LAST|Den|""software described in SIGMOD"""
44745,141,set_statement,Done,,,Q140795105,"LAST|P31|Q7397|S854|""https://reproducibility.sigmod.org/rep_rep/2023/SIGMOD23ARIReport-11.pdf""|S813|+2026-06-18T00:00:00Z/11"
44745,142,set_statement,Done,,,Q140795105,"LAST|P1324|""https://github.com/kylebd99/safebound""|P8423|Q186055|P10627|Q364|S854|""https://reproducibility.sigmod.org/rep_rep/2023/SIGMOD23ARIReport-11.pdf""|S813|+2026-06-18T00:00:00Z/11"
44745,143,set_statement,Done,,,Q140795105,"LAST|P6138|""swh:1:dir:2ec04cc420abe767604b90370d034c618403b362;origin=https://github.com/kylebd99/safebound;visit=swh:1:snp:231af0c81eacaf9f6f0206b6b8a2b4e01d9de920;anchor=swh:1:rev:174428e4bccfc46de8370681ca4e3d30276b5b04""|S248|Q28127082|S813|+2026-06-18T00:00:00Z/11"
44745,144,create_item,Done,,,Q140795106,CREATE
44745,145,set_label,Done,,,Q140795106,"LAST|Len|""trussmaintenance"""
44745,146,set_description,Done,,,Q140795106,"LAST|Den|""software described in SIGMOD"""
44745,147,set_statement,Done,,,Q140795106,"LAST|P31|Q7397|S854|""https://reproducibility.sigmod.org/rep_rep/2023/SIGMOD23ARIReport-13.pdf""|S813|+2026-06-18T00:00:00Z/11"
44745,148,set_statement,Done,,,Q140795106,"LAST|P1324|""https://github.com/jinrdfh/trussmaintenance""|P8423|Q186055|P10627|Q364|S854|""https://reproducibility.sigmod.org/rep_rep/2023/SIGMOD23ARIReport-13.pdf""|S813|+2026-06-18T00:00:00Z/11"
44745,149,set_statement,Done,,,Q140795106,"LAST|P6138|""swh:1:dir:b525f7b37f0ba03e9c88e58631351dc9b3f6c1b8;origin=https://github.com/jinrdfh/trussmaintenance;visit=swh:1:snp:2bf7640204a073428b68852e9dbe271bde2554dd;anchor=swh:1:rev:8e9af42f2dfcbaa402edb5d052a1a5ff24bff5d0""|S248|Q28127082|S813|+2026-06-18T00:00:00Z/11"
44745,150,create_item,Done,,,Q140795107,CREATE
44745,151,set_label,Done,,,Q140795107,"LAST|Len|""T-FSM"""
44745,152,set_description,Done,,,Q140795107,"LAST|Den|""software described in SIGMOD"""
44745,153,set_statement,Done,,,Q140795107,"LAST|P31|Q7397|S854|""https://reproducibility.sigmod.org/rep_rep/2023/SIGMOD23ARIReport-18.pdf""|S813|+2026-06-18T00:00:00Z/11"
44745,154,set_statement,Done,,,Q140795107,"LAST|P1324|""https://github.com/lyuheng/t-fsm""|P8423|Q186055|P10627|Q364|S854|""https://reproducibility.sigmod.org/rep_rep/2023/SIGMOD23ARIReport-18.pdf""|S813|+2026-06-18T00:00:00Z/11"
44745,155,set_statement,Done,,,Q140795107,"LAST|P6138|""swh:1:dir:8f24ef833faee1e1a534386125f2cc7665b2befc;origin=https://github.com/lyuheng/t-fsm;visit=swh:1:snp:288ccb7e0de7d27f890f46e99dfa8bf9f979acaa;anchor=swh:1:rev:a87f1c69119eac108b03c512fd497797e2363550""|S248|Q28127082|S813|+2026-06-18T00:00:00Z/11"
44745,156,create_item,Done,,,Q140795108,CREATE
44745,157,set_label,Done,,,Q140795108,"LAST|Len|""ds_dalks"""
44745,158,set_description,Done,,,Q140795108,"LAST|Den|""software described in SIGMOD"""
44745,159,set_statement,Done,,,Q140795108,"LAST|P31|Q7397|S854|""https://reproducibility.sigmod.org/rep_rep/2023/SIGMOD23ARIReport-19.pdf""|S813|+2026-06-18T00:00:00Z/11"
44745,160,set_statement,Done,,,Q140795108,"LAST|P1324|""https://github.com/xyc-arch/ds_dalks""|P8423|Q186055|P10627|Q364|S854|""https://reproducibility.sigmod.org/rep_rep/2023/SIGMOD23ARIReport-19.pdf""|S813|+2026-06-18T00:00:00Z/11"
