batch_id,index,operation,status,error,message,entity_id,raw_input
44697,27,set_statement,Done,,,Q113227659,"Q113227659|P921|Q140783101|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.03313.json""|S813|+2026-06-18T00:00:00Z/11"
44697,28,set_statement,Done,,,Q113307514,"Q113307514|P921|Q140783102|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.02403.json""|S813|+2026-06-18T00:00:00Z/11"
44697,29,set_statement,Done,,,Q113308153,"Q113308153|P921|Q140783103|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.00634.json""|S813|+2026-06-18T00:00:00Z/11"
44697,30,set_statement,Done,,,Q113227962,"Q113227962|P921|Q140783107|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.00767.json""|S813|+2026-06-18T00:00:00Z/11"
44697,31,set_statement,Done,,,Q113227727,"Q113227727|P921|Q140783110|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.02608.json""|S813|+2026-06-18T00:00:00Z/11"
44697,32,set_statement,Done,,,Q113307173,"Q113307173|P921|Q140783111|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.03539.json""|S813|+2026-06-18T00:00:00Z/11"
44697,33,set_statement,Done,,,Q113228001,"Q113228001|P921|Q140783113|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.00085.json""|S813|+2026-06-18T00:00:00Z/11"
44697,34,set_statement,Done,,,Q136464816,"Q136464816|P921|Q140783114|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.08249.json""|S813|+2026-06-18T00:00:00Z/11"
44697,35,set_statement,Done,,,Q113227716,"Q113227716|P921|Q140783115|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.02727.json""|S813|+2026-06-18T00:00:00Z/11"
44697,36,set_statement,Done,,,Q135222274,"Q135222274|P921|Q140783116|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.05467.json""|S813|+2026-06-18T00:00:00Z/11"
44697,37,set_statement,Done,,,Q114366267,"Q114366267|P921|Q140783117|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.04033.json""|S813|+2026-06-18T00:00:00Z/11"
44697,38,set_statement,Done,,,Q113307683,"Q113307683|P921|Q140783119|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.01906.json""|S813|+2026-06-18T00:00:00Z/11"
44697,39,set_statement,Done,,,Q113307699,"Q113307699|P921|Q140783120|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.01857.json""|S813|+2026-06-18T00:00:00Z/11"
44697,40,set_statement,Done,,,Q113308328,"Q113308328|P921|Q140783122|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.00045.json""|S813|+2026-06-18T00:00:00Z/11"
44697,41,set_statement,Done,,,Q134895438,"Q134895438|P921|Q140783129|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.07151.json""|S813|+2026-06-18T00:00:00Z/11"
44697,42,set_statement,Done,,,Q110511553,"Q110511553|P921|Q140783132|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.03771.json""|S813|+2026-06-18T00:00:00Z/11"
44697,43,set_statement,Done,,,Q111935890,"Q111935890|P921|Q140783134|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.02804.json""|S813|+2026-06-18T00:00:00Z/11"
44697,44,set_statement,Done,,,Q113307262,"Q113307262|P921|Q140783135|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.03210.json""|S813|+2026-06-18T00:00:00Z/11"
44697,45,set_statement,Done,,,Q113307757,"Q113307757|P921|Q140783139|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.01698.json""|S813|+2026-06-18T00:00:00Z/11"
44697,46,set_statement,Done,,,Q113308310,"Q113308310|P921|Q140783142|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.00106.json""|S813|+2026-06-18T00:00:00Z/11"
44697,47,set_statement,Done,,,Q113307975,"Q113307975|P921|Q5016227|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.01118.json""|S813|+2026-06-18T00:00:00Z/11"
44697,48,set_statement,Done,,,Q138509819,"Q138509819|P921|Q140783144|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.04708.json""|S813|+2026-06-18T00:00:00Z/11"
44697,49,set_statement,Done,,,Q113227637,"Q113227637|P921|Q140783146|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.03598.json""|S813|+2026-06-18T00:00:00Z/11"
44697,50,set_statement,Done,,,Q85113448,"Q85113448|P921|Q120962345|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.01896.json""|S813|+2026-06-18T00:00:00Z/11"
44697,51,set_statement,Done,,,Q113307421,"Q113307421|P921|Q140783152|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.02614.json""|S813|+2026-06-18T00:00:00Z/11"
44697,52,set_statement,Done,,,Q113307969,"Q113307969|P921|Q140783153|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.01132.json""|S813|+2026-06-18T00:00:00Z/11"
44697,53,set_statement,Done,,,Q113306821,"Q113306821|P921|Q140783155|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.03941.json""|S813|+2026-06-18T00:00:00Z/11"
44697,54,set_statement,Done,,,Q113307037,"Q113307037|P921|Q140783156|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.03722.json""|S813|+2026-06-18T00:00:00Z/11"
44697,55,set_statement,Done,,,Q111898754,"Q111898754|P921|Q140783157|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.03092.json""|S813|+2026-06-18T00:00:00Z/11"
44697,56,set_statement,Done,,,Q107272666,"Q107272666|P921|Q107384605|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.00861.json""|S813|+2026-06-18T00:00:00Z/11"
44697,57,set_statement,Done,,,Q113307909,"Q113307909|P921|Q140783161|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.01244.json""|S813|+2026-06-18T00:00:00Z/11"
44697,58,set_statement,Done,,,Q113307276,"Q113307276|P921|Q140783162|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.03139.json""|S813|+2026-06-18T00:00:00Z/11"
44697,59,set_statement,Done,,,Q113306603,"Q113306603|P921|Q140783167|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.04074.json""|S813|+2026-06-18T00:00:00Z/11"
44697,60,set_statement,Done,,,Q113307332,"Q113307332|P921|Q140783175|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.02949.json""|S813|+2026-06-18T00:00:00Z/11"
44697,61,set_statement,Done,,,Q113227922,"Q113227922|P921|Q140783176|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.01141.json""|S813|+2026-06-18T00:00:00Z/11"
44697,62,set_statement,Done,,,Q113227767,"Q113227767|P921|Q140783179|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.02348.json""|S813|+2026-06-18T00:00:00Z/11"
44697,63,set_statement,Done,,,Q113306977,"Q113306977|P921|Q140783180|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.03824.json""|S813|+2026-06-18T00:00:00Z/11"
44697,64,set_statement,Done,,,Q110511604,"Q110511604|P921|Q140783181|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.00921.json""|S813|+2026-06-18T00:00:00Z/11"
44697,65,set_statement,Done,,,Q113307897,"Q113307897|P921|Q140783182|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.01266.json""|S813|+2026-06-18T00:00:00Z/11"
44697,66,set_statement,Done,,,Q62518183,"Q62518183|P921|Q140783183|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.01021.json""|S813|+2026-06-18T00:00:00Z/11"
44697,67,set_statement,Done,,,Q113307612,"Q113307612|P921|Q140783184|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.02116.json""|S813|+2026-06-18T00:00:00Z/11"
44697,68,set_statement,Done,,,Q111899487,"Q111899487|P921|Q140783185|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.02694.json""|S813|+2026-06-18T00:00:00Z/11"
44697,69,set_statement,Done,,,Q113227857,"Q113227857|P921|Q140783186|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.01675.json""|S813|+2026-06-18T00:00:00Z/11"
44697,70,set_statement,Done,,,Q113307599,"Q113307599|P921|Q140783187|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.02164.json""|S813|+2026-06-18T00:00:00Z/11"
44697,71,set_statement,Done,,,Q113307375,"Q113307375|P921|Q140783188|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.02761.json""|S813|+2026-06-18T00:00:00Z/11"
44697,72,set_statement,Done,,,Q113308299,"Q113308299|P921|Q140783190|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.00153.json""|S813|+2026-06-18T00:00:00Z/11"
44697,73,set_statement,Done,,,Q113227758,"Q113227758|P921|Q140783191|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.02395.json""|S813|+2026-06-18T00:00:00Z/11"
44697,74,set_statement,Done,,,Q113308308,"Q113308308|P921|Q140783194|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.00116.json""|S813|+2026-06-18T00:00:00Z/11"
44697,75,set_statement,Done,,,Q113227672,"Q113227672|P921|Q140783195|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.03168.json""|S813|+2026-06-18T00:00:00Z/11"
44697,76,set_statement,Done,,,Q137059429,"Q137059429|P921|Q140783198|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.06024.json""|S813|+2026-06-18T00:00:00Z/11"
44697,77,set_statement,Done,,,Q113307751,"Q113307751|P921|Q140783199|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.01701.json""|S813|+2026-06-18T00:00:00Z/11"
44697,78,set_statement,Done,,,Q113307176,"Q113307176|P921|Q140783201|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.03526.json""|S813|+2026-06-18T00:00:00Z/11"
44697,79,set_statement,Done,,,Q111149463,"Q111149463|P921|Q140783202|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.01147.json""|S813|+2026-06-18T00:00:00Z/11"
44697,80,set_statement,Done,,,Q113227739,"Q113227739|P921|Q140783203|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.02554.json""|S813|+2026-06-18T00:00:00Z/11"
44697,81,set_statement,Done,,,Q113227929,"Q113227929|P921|Q140783204|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.01095.json""|S813|+2026-06-18T00:00:00Z/11"
44697,82,set_statement,Done,,,Q113227729,"Q113227729|P921|Q140783205|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.02597.json""|S813|+2026-06-18T00:00:00Z/11"
44697,83,set_statement,Done,,,Q129227031,"Q129227031|P921|Q140783212|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.05731.json""|S813|+2026-06-18T00:00:00Z/11"
44697,84,set_statement,Done,,,Q97667634,"Q97667634|P921|Q140783214|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.01410.json""|S813|+2026-06-18T00:00:00Z/11"
44697,85,set_statement,Done,,,Q113307384,"Q113307384|P921|Q140783215|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.02699.json""|S813|+2026-06-18T00:00:00Z/11"
44697,86,set_statement,Done,,,Q113227684,"Q113227684|P921|Q140783216|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.03079.json""|S813|+2026-06-18T00:00:00Z/11"
44697,87,set_statement,Done,,,Q113307311,"Q113307311|P921|Q140783218|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.03038.json""|S813|+2026-06-18T00:00:00Z/11"
44697,88,set_statement,Done,,,Q113308258,"Q113308258|P921|Q138142443|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.00281.json""|S813|+2026-06-18T00:00:00Z/11"
44697,89,set_statement,Done,,,Q113308231,"Q113308231|P921|Q140783219|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.00402.json""|S813|+2026-06-18T00:00:00Z/11"
44697,90,set_statement,Done,,,Q113308326,"Q113308326|P921|Q140783221|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.00053.json""|S813|+2026-06-18T00:00:00Z/11"
44697,91,set_statement,Done,,,Q113227619,"Q113227619|P921|Q140783222|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.03738.json""|S813|+2026-06-18T00:00:00Z/11"
44697,92,set_statement,Done,,,Q113308105,"Q113308105|P921|Q140783223|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.00782.json""|S813|+2026-06-18T00:00:00Z/11"
44697,93,set_statement,Done,,,Q113307680,"Q113307680|P921|Q140783224|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.01912.json""|S813|+2026-06-18T00:00:00Z/11"
44697,94,set_statement,Done,,,Q136833184,"Q136833184|P921|Q140783225|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.06745.json""|S813|+2026-06-18T00:00:00Z/11"
44697,95,set_statement,Done,,,Q113227654,"Q113227654|P921|Q140783226|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.03325.json""|S813|+2026-06-18T00:00:00Z/11"
44697,96,set_statement,Done,,,Q113307668,"Q113307668|P921|Q140783227|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.01957.json""|S813|+2026-06-18T00:00:00Z/11"
44697,97,set_statement,Done,,,Q113227752,"Q113227752|P921|Q140783228|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.02430.json""|S813|+2026-06-18T00:00:00Z/11"
44697,98,set_statement,Done,,,Q113227826,"Q113227826|P921|Q140783231|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.01833.json""|S813|+2026-06-18T00:00:00Z/11"
44697,99,set_statement,Done,,,Q62581728,"Q62581728|P921|Q140783232|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.00465.json""|S813|+2026-06-18T00:00:00Z/11"
44697,100,set_statement,Done,,,Q113227966,"Q113227966|P921|Q140783235|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.00738.json""|S813|+2026-06-18T00:00:00Z/11"
44697,101,set_statement,Done,,,Q111896809,"Q111896809|P921|Q140783240|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.03634.json""|S813|+2026-06-18T00:00:00Z/11"
44697,102,set_statement,Done,,,Q113227893,"Q113227893|P921|Q140783241|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.01387.json""|S813|+2026-06-18T00:00:00Z/11"
44697,103,set_statement,Done,,,Q112108930,"Q112108930|P921|Q140783249|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.00046.json""|S813|+2026-06-18T00:00:00Z/11"
44697,104,set_statement,Done,,,Q113307755,"Q113307755|P921|Q140783250|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.01699.json""|S813|+2026-06-18T00:00:00Z/11"
44697,105,set_statement,Done,,,Q113307678,"Q113307678|P921|Q140783255|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.01926.json""|S813|+2026-06-18T00:00:00Z/11"
44697,106,set_statement,Done,,,Q125445733,"Q125445733|P921|Q140783256|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.05340.json""|S813|+2026-06-18T00:00:00Z/11"
44697,107,set_statement,Done,,,Q121009860,"Q121009860|P921|Q140783257|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.05428.json""|S813|+2026-06-18T00:00:00Z/11"
44697,108,set_statement,Done,,,Q107394509,"Q107394509|P921|Q115117478|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.03262.json""|S813|+2026-06-18T00:00:00Z/11"
44697,109,set_statement,Done,,,Q92384670,"Q92384670|P921|Q140783260|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.01915.json""|S813|+2026-06-18T00:00:00Z/11"
44697,110,set_statement,Done,,,Q113227690,"Q113227690|P921|Q140783261|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.02977.json""|S813|+2026-06-18T00:00:00Z/11"
44697,111,set_statement,Done,,,Q113308302,"Q113308302|P921|Q140783262|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.00139.json""|S813|+2026-06-18T00:00:00Z/11"
44697,112,set_statement,Done,,,Q113227918,"Q113227918|P921|Q140783263|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.01169.json""|S813|+2026-06-18T00:00:00Z/11"
44697,113,set_statement,Done,,,Q113308207,"Q113308207|P921|Q140783264|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.00487.json""|S813|+2026-06-18T00:00:00Z/11"
44697,114,set_statement,Done,,,Q113227950,"Q113227950|P921|Q109561813|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.00884.json""|S813|+2026-06-18T00:00:00Z/11"
44697,115,set_statement,Done,,,Q113308177,"Q113308177|P921|Q140783267|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.00580.json""|S813|+2026-06-18T00:00:00Z/11"
44697,116,set_statement,Done,,,Q113307645,"Q113307645|P921|Q140783268|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.02029.json""|S813|+2026-06-18T00:00:00Z/11"
44697,117,set_statement,Done,,,Q67230319,"Q67230319|P921|Q140783269|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.01361.json""|S813|+2026-06-18T00:00:00Z/11"
44697,118,set_statement,Done,,,Q113227717,"Q113227717|P921|Q140783271|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.02717.json""|S813|+2026-06-18T00:00:00Z/11"
44697,119,set_statement,Done,,,Q113308314,"Q113308314|P921|Q140783272|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.00093.json""|S813|+2026-06-18T00:00:00Z/11"
44697,120,set_statement,Done,,,Q113307449,"Q113307449|P921|Q140783273|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.02515.json""|S813|+2026-06-18T00:00:00Z/11"
44697,121,set_statement,Done,,,Q113227714,"Q113227714|P921|Q140783274|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.02743.json""|S813|+2026-06-18T00:00:00Z/11"
44697,122,set_statement,Done,,,Q113308287,"Q113308287|P921|Q140783275|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.00185.json""|S813|+2026-06-18T00:00:00Z/11"
44697,123,set_statement,Done,,,Q113307279,"Q113307279|P921|Q140783276|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.03133.json""|S813|+2026-06-18T00:00:00Z/11"
44697,124,set_statement,Done,,,Q113307282,"Q113307282|P921|Q140783277|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.03114.json""|S813|+2026-06-18T00:00:00Z/11"
44697,125,set_statement,Done,,,Q113307931,"Q113307931|P921|Q140783278|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.01201.json""|S813|+2026-06-18T00:00:00Z/11"
44697,126,set_statement,Done,,,Q113307800,"Q113307800|P921|Q140783279|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.01533.json""|S813|+2026-06-18T00:00:00Z/11"
44697,127,set_statement,Done,,,Q113308084,"Q113308084|P921|Q140783280|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.00846.json""|S813|+2026-06-18T00:00:00Z/11"
44697,128,set_statement,Done,,,Q113308061,"Q113308061|P921|Q140783281|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.00909.json""|S813|+2026-06-18T00:00:00Z/11"
44697,129,set_statement,Done,,,Q113307205,"Q113307205|P921|Q140783282|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.03440.json""|S813|+2026-06-18T00:00:00Z/11"
44697,130,set_statement,Done,,,Q113307166,"Q113307166|P921|Q140783283|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.03546.json""|S813|+2026-06-18T00:00:00Z/11"
44697,131,set_statement,Done,,,Q113307098,"Q113307098|P921|Q140783284|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.03631.json""|S813|+2026-06-18T00:00:00Z/11"
44697,132,set_statement,Done,,,Q113227733,"Q113227733|P921|Q140783285|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.02565.json""|S813|+2026-06-18T00:00:00Z/11"
44697,133,set_statement,Done,,,Q57863992,"Q57863992|P921|Q140783286|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.00964.json""|S813|+2026-06-18T00:00:00Z/11"
44697,134,set_statement,Done,,,Q113306830,"Q113306830|P921|Q140783287|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.03937.json""|S813|+2026-06-18T00:00:00Z/11"
44697,135,set_statement,Done,,,Q113307526,"Q113307526|P921|Q140783288|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.02372.json""|S813|+2026-06-18T00:00:00Z/11"
44697,136,set_statement,Done,,,Q135874696,"Q135874696|P921|Q140783290|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.07320.json""|S813|+2026-06-18T00:00:00Z/11"
44697,137,set_statement,Done,,,Q113307576,"Q113307576|P921|Q140783294|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.02266.json""|S813|+2026-06-18T00:00:00Z/11"
44697,138,set_statement,Done,,,Q115074598,"Q115074598|P921|Q140783296|S248|Q50817797|S854|""https://joss.theoj.org/papers/10.21105/joss.03905.json""|S813|+2026-06-18T00:00:00Z/11"
