article_doi,venue,series_ordinal_P1545,author_name_P2093
10.1016/j.softx.2020.100501,SoftwareX,1,Umberto Maniscalco
10.1016/j.softx.2020.100501,SoftwareX,2,Antonio Messina
10.1016/j.softx.2020.100501,SoftwareX,3,Pietro Storniolo
10.1016/j.softx.2020.100508,SoftwareX,1,Jonas Eschle
10.1016/j.softx.2020.100508,SoftwareX,2,Albert Puig Navarro
10.1016/j.softx.2020.100508,SoftwareX,3,Rafael Silva Coutinho
10.1016/j.softx.2020.100508,SoftwareX,4,Nicola Serra
10.1016/j.softx.2020.100499,SoftwareX,1,Rebecca Loraamm
10.1016/j.softx.2020.100499,SoftwareX,2,Joni Downs
10.1016/j.softx.2020.100499,SoftwareX,3,James Anderson
10.1016/j.softx.2020.100499,SoftwareX,4,David S. Lamb
10.1016/j.softx.2020.100512,SoftwareX,1,Luca Ardito
10.1016/j.softx.2020.100512,SoftwareX,2,Marco Torchiano
10.1016/j.softx.2020.100512,SoftwareX,3,Riccardo Coppola
10.1016/j.softx.2020.100512,SoftwareX,4,Giulio Antoniol
10.1016/j.softx.2020.100520,SoftwareX,1,Paulo Paneque Galuzio
10.1016/j.softx.2020.100520,SoftwareX,2,Emerson Hochsteiner de Vasconcelos Segundo
10.1016/j.softx.2020.100520,SoftwareX,3,Leandro dos Santos Coelho
10.1016/j.softx.2020.100520,SoftwareX,4,Viviana Cocco Mariani
10.1016/j.softx.2020.100526,SoftwareX,1,Yifei Zhang
10.1016/j.softx.2020.100526,SoftwareX,2,Jia Cao
10.1016/j.softx.2020.100517,SoftwareX,1,P.E. Hadjidoukas
10.1016/j.softx.2020.100517,SoftwareX,2,A. Bartezzaghi
10.1016/j.softx.2020.100517,SoftwareX,3,F. Scheidegger
10.1016/j.softx.2020.100517,SoftwareX,4,R. Istrate
10.1016/j.softx.2020.100517,SoftwareX,5,C. Bekas
10.1016/j.softx.2020.100517,SoftwareX,6,A.C.I. Malossi
10.1016/j.softx.2020.100525,SoftwareX,1,Crispin H.V. Cooper
10.1016/j.softx.2020.100525,SoftwareX,2,Alain J.F. Chiaradia
10.1016/j.softx.2020.100528,SoftwareX,1,Oleksiy V. Penkov
10.1016/j.softx.2020.100528,SoftwareX,2,Igor A. Kopylets
10.1016/j.softx.2020.100528,SoftwareX,3,Mahdi Khadem
10.1016/j.softx.2020.100528,SoftwareX,4,Tianzuo Qin
10.1016/j.softx.2020.100522,SoftwareX,1,Marco S. Rodrigues
10.1016/j.softx.2020.100522,SoftwareX,2,Rui M.S. Pereira
10.1016/j.softx.2020.100522,SoftwareX,3,Mikhail I. Vasilevskiy
10.1016/j.softx.2020.100522,SoftwareX,4,Joel Borges
10.1016/j.softx.2020.100522,SoftwareX,5,Filipe Vaz
10.1016/j.softx.2020.100516,SoftwareX,1,Giuseppe Futia
10.1016/j.softx.2020.100516,SoftwareX,2,Antonio Vetrò
10.1016/j.softx.2020.100516,SoftwareX,3,Juan Carlos De Martin
10.1016/j.softx.2020.100518,SoftwareX,1,Azim Ahmadzadeh
10.1016/j.softx.2020.100518,SoftwareX,2,Kankana Sinha
10.1016/j.softx.2020.100518,SoftwareX,3,Berkay Aydin
10.1016/j.softx.2020.100518,SoftwareX,4,Rafal A. Angryk
10.1016/j.softx.2020.100539,SoftwareX,1,Cemre Cubukcuoglu
10.1016/j.softx.2020.100539,SoftwareX,2,Pirouz Nourian
10.1016/j.softx.2020.100539,SoftwareX,3,I. Sevil Sariyildiz
10.1016/j.softx.2020.100539,SoftwareX,4,M. Fatih Tasgetiren
10.1016/j.softx.2020.100549,SoftwareX,1,A. Sclocco
10.1016/j.softx.2020.100549,SoftwareX,2,S. Heldens
10.1016/j.softx.2020.100549,SoftwareX,3,B. van Werkhoven
10.1016/j.softx.2020.100535,SoftwareX,1,João R. Almeida
10.1016/j.softx.2020.100535,SoftwareX,2,Armando J. Pinho
10.1016/j.softx.2020.100535,SoftwareX,3,José L. Oliveira
10.1016/j.softx.2020.100535,SoftwareX,4,Olga Fajarda
10.1016/j.softx.2020.100535,SoftwareX,5,Diogo Pratas
10.1016/j.softx.2020.100550,SoftwareX,1,Paul Bartholomew
10.1016/j.softx.2020.100550,SoftwareX,2,Georgios Deskos
10.1016/j.softx.2020.100550,SoftwareX,3,Ricardo A.S. Frantz
10.1016/j.softx.2020.100550,SoftwareX,4,Felipe N. Schuch
10.1016/j.softx.2020.100550,SoftwareX,5,Eric Lamballais
10.1016/j.softx.2020.100550,SoftwareX,6,Sylvain Laizet
10.1016/j.softx.2020.100555,SoftwareX,1,Amarin Siripanich
10.1016/j.softx.2020.100555,SoftwareX,2,Taha Hossein Rashidi
10.1016/j.softx.2020.100559,SoftwareX,1,Michael G. Leeming
10.1016/j.softx.2020.100559,SoftwareX,2,Andrew P. Isaac
10.1016/j.softx.2020.100559,SoftwareX,3,Luke Zappia
10.1016/j.softx.2020.100559,SoftwareX,4,Richard A.J. O’Hair
10.1016/j.softx.2020.100559,SoftwareX,5,William A. Donald
10.1016/j.softx.2020.100559,SoftwareX,6,Bernard J. Pope
10.1016/j.softx.2020.100557,SoftwareX,1,Kyriakos Panagiotidis
10.1016/j.softx.2020.100557,SoftwareX,2,Naoum Tsolakis
10.1016/j.softx.2020.100557,SoftwareX,3,Alexander Tsigkas
10.1016/j.softx.2020.100491,SoftwareX,1,Ilia Bautista
10.1016/j.softx.2020.100491,SoftwareX,2,Sudeep Sarkar
10.1016/j.softx.2020.100491,SoftwareX,3,Sanjukta Bhanja
10.1016/j.softx.2020.100561,SoftwareX,1,William F. Godoy
10.1016/j.softx.2020.100561,SoftwareX,2,Norbert Podhorszki
10.1016/j.softx.2020.100561,SoftwareX,3,Ruonan Wang
10.1016/j.softx.2020.100561,SoftwareX,4,Chuck Atkins
10.1016/j.softx.2020.100561,SoftwareX,5,Greg Eisenhauer
10.1016/j.softx.2020.100561,SoftwareX,6,Junmin Gu
10.1016/j.softx.2020.100561,SoftwareX,7,Philip Davis
10.1016/j.softx.2020.100561,SoftwareX,8,Jong Choi
10.1016/j.softx.2020.100561,SoftwareX,9,Kai Germaschewski
10.1016/j.softx.2020.100561,SoftwareX,10,Kevin Huck
10.1016/j.softx.2020.100561,SoftwareX,11,Axel Huebl
10.1016/j.softx.2020.100561,SoftwareX,12,Mark Kim
10.1016/j.softx.2020.100561,SoftwareX,13,James Kress
10.1016/j.softx.2020.100561,SoftwareX,14,Tahsin Kurc
10.1016/j.softx.2020.100561,SoftwareX,15,Qing Liu
10.1016/j.softx.2020.100561,SoftwareX,16,Jeremy Logan
10.1016/j.softx.2020.100561,SoftwareX,17,Kshitij Mehta
10.1016/j.softx.2020.100561,SoftwareX,18,George Ostrouchov
10.1016/j.softx.2020.100561,SoftwareX,19,Manish Parashar
10.1016/j.softx.2020.100561,SoftwareX,20,Franz Poeschel
10.1016/j.softx.2020.100561,SoftwareX,21,David Pugmire
10.1016/j.softx.2020.100561,SoftwareX,22,Eric Suchyta
10.1016/j.softx.2020.100561,SoftwareX,23,Keichi Takahashi
10.1016/j.softx.2020.100561,SoftwareX,24,Nick Thompson
10.1016/j.softx.2020.100561,SoftwareX,25,Seiji Tsutsumi
10.1016/j.softx.2020.100561,SoftwareX,26,Lipeng Wan
10.1016/j.softx.2020.100561,SoftwareX,27,Matthew Wolf
10.1016/j.softx.2020.100561,SoftwareX,28,Kesheng Wu
10.1016/j.softx.2020.100561,SoftwareX,29,Scott Klasky
10.1016/j.softx.2020.100579,SoftwareX,1,Bruno Blais
10.1016/j.softx.2020.100579,SoftwareX,2,Lucka Barbeau
10.1016/j.softx.2020.100579,SoftwareX,3,Valérie Bibeau
10.1016/j.softx.2020.100579,SoftwareX,4,Simon Gauvin
10.1016/j.softx.2020.100579,SoftwareX,5,Toni El Geitani
10.1016/j.softx.2020.100579,SoftwareX,6,Shahab Golshan
10.1016/j.softx.2020.100579,SoftwareX,7,Rajeshwari Kamble
10.1016/j.softx.2020.100579,SoftwareX,8,Ghazaleh Mirakhori
10.1016/j.softx.2020.100579,SoftwareX,9,Jamal Chaouki
10.1016/j.softx.2020.100569,SoftwareX,1,Michele Castelluzzo
10.1016/j.softx.2020.100569,SoftwareX,2,Alessio Perinelli
10.1016/j.softx.2020.100569,SoftwareX,3,Simone Detassis
10.1016/j.softx.2020.100569,SoftwareX,4,Michela Alessandra Denti
10.1016/j.softx.2020.100569,SoftwareX,5,Leonardo Ricci
10.1016/j.softx.2020.100567,SoftwareX,1,Cristian Jimenez
10.1016/j.softx.2020.100567,SoftwareX,2,Iván Amaya
10.1016/j.softx.2020.100567,SoftwareX,3,Rodrigo Correa
10.1016/j.softx.2020.100563,SoftwareX,1,Federico Tartarini
10.1016/j.softx.2020.100563,SoftwareX,2,Stefano Schiavon
10.1016/j.softx.2020.100563,SoftwareX,3,Toby Cheung
10.1016/j.softx.2020.100563,SoftwareX,4,Tyler Hoyt
10.1016/j.softx.2020.100584,SoftwareX,1,Matthew P. Conlin
10.1016/j.softx.2020.100584,SoftwareX,2,Peter N. Adams
10.1016/j.softx.2020.100584,SoftwareX,3,Benjamin Wilkinson
10.1016/j.softx.2020.100584,SoftwareX,4,Gregory Dusek
10.1016/j.softx.2020.100584,SoftwareX,5,Margaret L. Palmsten
10.1016/j.softx.2020.100584,SoftwareX,6,Jenna A. Brown
10.1016/j.softx.2020.100576,SoftwareX,1,Michael Adams
10.1016/j.softx.2020.100576,SoftwareX,2,Andreas V. Hense
10.1016/j.softx.2020.100576,SoftwareX,3,Arthur H.M. ter Hofstede
10.1016/j.softx.2020.100600,SoftwareX,1,Jakob Lass
10.1016/j.softx.2020.100600,SoftwareX,2,Henrik Jacobsen
10.1016/j.softx.2020.100600,SoftwareX,3,Daniel G. Mazzone
10.1016/j.softx.2020.100600,SoftwareX,4,Kim Lefmann
10.1016/j.softx.2020.100599,SoftwareX,1,Simone Cirani
10.1016/j.softx.2020.100599,SoftwareX,2,Marco Picone
10.1016/j.softx.2020.100599,SoftwareX,3,Luca Veltri
10.1016/j.softx.2020.100599,SoftwareX,4,Luca Zaccomer
10.1016/j.softx.2020.100599,SoftwareX,5,Francesco Zanichelli
10.1016/j.softx.2020.100597,SoftwareX,1,Adrian Linsel
10.1016/j.softx.2020.100597,SoftwareX,2,Kristian Bär
10.1016/j.softx.2020.100597,SoftwareX,3,Joshua Haas
10.1016/j.softx.2020.100597,SoftwareX,4,Jens Hornung
10.1016/j.softx.2020.100597,SoftwareX,5,Matthias D. Greb
10.1016/j.softx.2020.100597,SoftwareX,6,Matthias Hinderer
10.1016/j.softx.2020.100594,SoftwareX,1,Sofya Kulikova
10.1016/j.softx.2020.100591,SoftwareX,1,Lars Hertel
10.1016/j.softx.2020.100591,SoftwareX,2,Julian Collado
10.1016/j.softx.2020.100591,SoftwareX,3,Peter Sadowski
10.1016/j.softx.2020.100591,SoftwareX,4,Jordan Ott
10.1016/j.softx.2020.100591,SoftwareX,5,Pierre Baldi
10.1016/j.softx.2020.100590,SoftwareX,1,Alexandre Decan
10.1016/j.softx.2020.100590,SoftwareX,2,Tom Mens
10.1016/j.softx.2020.100595,SoftwareX,1,Kenneth A. Hart
10.1016/j.softx.2020.100595,SoftwareX,2,Julian J. Rimoli
10.1016/j.softx.2020.100587,SoftwareX,1,Jérôme Degallaix
10.1016/j.softx.2020.100605,SoftwareX,1,L. van Kessel
10.1016/j.softx.2020.100605,SoftwareX,2,C.W. Hagen
10.1016/j.softx.2020.100601,SoftwareX,1,Juan Martínez-Franco
10.1016/j.softx.2020.100601,SoftwareX,2,Edgar Céspedes-Sabogal
10.1016/j.softx.2020.100601,SoftwareX,3,David Álvarez-Martínez
10.1016/j.softx.2020.100604,SoftwareX,1,Guilherme Lindner
10.1016/j.softx.2020.100604,SoftwareX,2,Yann Devaux
10.1016/j.softx.2020.100604,SoftwareX,3,Sanja Miskovic
10.1016/j.softx.2020.100608,SoftwareX,1,Gijs van den Oord
10.1016/j.softx.2020.100608,SoftwareX,2,Fredrik Jansson
10.1016/j.softx.2020.100608,SoftwareX,3,Inti Pelupessy
10.1016/j.softx.2020.100608,SoftwareX,4,Maria Chertova
10.1016/j.softx.2020.100608,SoftwareX,5,Johanna H. Grönqvist
10.1016/j.softx.2020.100608,SoftwareX,6,Pier Siebesma
10.1016/j.softx.2020.100608,SoftwareX,7,Daan Crommelin
10.1016/j.softx.2020.100609,SoftwareX,1,Nan-Hung Hsieh
10.1016/j.softx.2020.100609,SoftwareX,2,Brad Reisfeld
10.1016/j.softx.2020.100609,SoftwareX,3,Weihsueh A. Chiu
10.1016/j.softx.2020.100611,SoftwareX,1,Jan Wilhelm Gärtner
10.1016/j.softx.2020.100611,SoftwareX,2,Andreas Kronenburg
10.1016/j.softx.2020.100611,SoftwareX,3,Tobias Martin
10.1016/j.softx.2020.100607,SoftwareX,1,Ahmed Elkady
10.1016/j.softx.2020.100607,SoftwareX,2,Dimitrios G. Lignos
10.1016/j.softx.2020.100606,SoftwareX,1,João Victor da Silva Guerra
10.1016/j.softx.2020.100606,SoftwareX,2,Helder Veras Ribeiro Filho
10.1016/j.softx.2020.100606,SoftwareX,3,Leandro Oliveira Bortot
10.1016/j.softx.2020.100606,SoftwareX,4,Rodrigo Vargas Honorato
10.1016/j.softx.2020.100606,SoftwareX,5,José Geraldo de Carvalho Pereira
10.1016/j.softx.2020.100606,SoftwareX,6,Paulo Sérgio Lopes-de-Oliveira
10.1016/j.softx.2020.100614,SoftwareX,1,Claudio Lucchese
10.1016/j.softx.2020.100614,SoftwareX,2,Cristina Ioana Muntean
10.1016/j.softx.2020.100614,SoftwareX,3,Franco Maria Nardini
10.1016/j.softx.2020.100614,SoftwareX,4,Raffaele Perego
10.1016/j.softx.2020.100614,SoftwareX,5,Salvatore Trani
10.1016/j.softx.2020.100615,SoftwareX,1,Spencer H. Bryngelson
10.1016/j.softx.2020.100615,SoftwareX,2,Tim Colonius
10.1016/j.softx.2020.100615,SoftwareX,3,Rodney O. Fox
10.1016/j.softx.2020.100618,SoftwareX,1,Maksym Dosta
10.1016/j.softx.2020.100618,SoftwareX,2,Vasyl Skorych
10.1016/j.softx.2020.100626,SoftwareX,1,C. Meijer
10.1016/j.softx.2020.100626,SoftwareX,2,M.W. Grootes
10.1016/j.softx.2020.100626,SoftwareX,3,Z. Koma
10.1016/j.softx.2020.100626,SoftwareX,4,Y. Dzigan
10.1016/j.softx.2020.100626,SoftwareX,5,R. Gonçalves
10.1016/j.softx.2020.100626,SoftwareX,6,B. Andela
10.1016/j.softx.2020.100626,SoftwareX,7,G. van den Oord
10.1016/j.softx.2020.100626,SoftwareX,8,E. Ranguelova
10.1016/j.softx.2020.100626,SoftwareX,9,N. Renaud
10.1016/j.softx.2020.100626,SoftwareX,10,W.D. Kissling
10.1016/j.softx.2020.100625,SoftwareX,1,Laurent Capocchi
10.1016/j.softx.2020.100625,SoftwareX,2,Jean-Francois Santucci
10.1016/j.softx.2020.100624,SoftwareX,1,Nathan Fox
10.1016/j.softx.2020.100624,SoftwareX,2,Tom August
10.1016/j.softx.2020.100624,SoftwareX,3,Francesca Mancini
10.1016/j.softx.2020.100624,SoftwareX,4,Katherine E. Parks
10.1016/j.softx.2020.100624,SoftwareX,5,Felix Eigenbrod
10.1016/j.softx.2020.100624,SoftwareX,6,James M. Bullock
10.1016/j.softx.2020.100624,SoftwareX,7,Louis Sutter
10.1016/j.softx.2020.100624,SoftwareX,8,Laura J. Graham
10.1016/j.softx.2020.100623,SoftwareX,1,Luka Čehovin Zajc
10.1016/j.softx.2020.100628,SoftwareX,1,Jorge M. Cruz-Duarte
10.1016/j.softx.2020.100628,SoftwareX,2,Ivan Amaya
10.1016/j.softx.2020.100628,SoftwareX,3,José C. Ortiz-Bayliss
10.1016/j.softx.2020.100628,SoftwareX,4,Hugo Terashima-Marín
10.1016/j.softx.2020.100628,SoftwareX,5,Yong Shi
10.1016/j.softx.2020.100629,SoftwareX,1,R. Siddharth
10.1016/j.softx.2020.100629,SoftwareX,2,G. Aghila
10.1016/j.softx.2020.100632,SoftwareX,1,Ahmed Sleem
10.1016/j.softx.2020.100632,SoftwareX,2,Mohamed Abdel-Baset
10.1016/j.softx.2020.100632,SoftwareX,3,Ibrahim El-henawy
10.1016/j.softx.2020.100637,SoftwareX,1,G. Luciano
10.1016/j.softx.2020.100637,SoftwareX,2,K.H. Liland
10.1016/j.softx.2020.100637,SoftwareX,3,M. Marsotto
10.1016/j.softx.2020.100637,SoftwareX,4,R. Svoboda
10.1016/j.softx.2020.100637,SoftwareX,5,S. Berretta
10.1016/j.softx.2020.100639,SoftwareX,1,Nicolas Pilia
10.1016/j.softx.2020.100639,SoftwareX,2,Claudia Nagel
10.1016/j.softx.2020.100639,SoftwareX,3,Gustavo Lenis
10.1016/j.softx.2020.100639,SoftwareX,4,Silvia Becker
10.1016/j.softx.2020.100639,SoftwareX,5,Olaf Dössel
10.1016/j.softx.2020.100639,SoftwareX,6,Axel Loewe
10.1016/j.softx.2020.100643,SoftwareX,1,Sergio Cantero-Chinchilla
10.1016/j.softx.2020.100643,SoftwareX,2,James L. Beck
10.1016/j.softx.2020.100643,SoftwareX,3,Juan Chiachío
10.1016/j.softx.2020.100643,SoftwareX,4,Manuel Chiachío
10.1016/j.softx.2020.100643,SoftwareX,5,Dimitrios Chronopoulos
10.1016/j.softx.2020.100641,SoftwareX,1,Victoria B. Stephens
10.1016/j.softx.2020.100641,SoftwareX,2,David O. Lignell
10.1016/j.softx.2020.100646,SoftwareX,1,Sebastian Blauth
10.1016/j.softx.2020.100645,SoftwareX,1,Partha Pratim Das
10.1016/j.softx.2020.100645,SoftwareX,2,Muthu Ram Prabhu Elenchezhian
10.1016/j.softx.2020.100645,SoftwareX,3,Vamsee Vadlamudi
10.1016/j.softx.2020.100645,SoftwareX,4,Kenneth Reifsnider
10.1016/j.softx.2020.100645,SoftwareX,5,Rassel Raihan
10.1016/j.softx.2020.100646,SoftwareX,1,Sebastian Blauth
10.1016/j.softx.2020.100647,SoftwareX,1,Anton Kasprzhitskii
10.1016/j.softx.2020.100647,SoftwareX,2,Georgy Lazorenko
10.1016/j.softx.2020.100647,SoftwareX,3,Victor Yavna
10.1016/j.softx.2020.100653,SoftwareX,1,Marcos Nieto
10.1016/j.softx.2020.100653,SoftwareX,2,Orti Senderos
10.1016/j.softx.2020.100653,SoftwareX,3,Oihana Otaegui
10.1016/j.softx.2020.100652,SoftwareX,1,Parsa Omidi
10.1016/j.softx.2020.100652,SoftwareX,2,Lawrence C.M. Yip
10.1016/j.softx.2020.100652,SoftwareX,3,Hui Wang
10.1016/j.softx.2020.100652,SoftwareX,4,Mamadou Diop
10.1016/j.softx.2020.100652,SoftwareX,5,Jeffrey J.L. Carson
10.1016/j.softx.2020.100651,SoftwareX,1,Nicolò Grilli
10.1016/j.softx.2020.100651,SoftwareX,2,Edmund Tarleton
10.1016/j.softx.2020.100651,SoftwareX,3,Alan C.F. Cocks
10.1016/j.softx.2021.100661,SoftwareX,1,Marco Picone
10.1016/j.softx.2021.100661,SoftwareX,2,Marco Mamei
10.1016/j.softx.2021.100661,SoftwareX,3,Franco Zambonelli
10.1016/j.softx.2021.100657,SoftwareX,1,Duncan M. Macleod
10.1016/j.softx.2021.100657,SoftwareX,2,Joseph S. Areeda
10.1016/j.softx.2021.100657,SoftwareX,3,Scott B. Coughlin
10.1016/j.softx.2021.100657,SoftwareX,4,Thomas J. Massinger
10.1016/j.softx.2021.100657,SoftwareX,5,Alexander L. Urban
10.1016/j.softx.2021.100659,SoftwareX,1,Krzysztof Ciomek
10.1016/j.softx.2021.100659,SoftwareX,2,Miłosz Kadziński
10.1016/j.softx.2021.100660,SoftwareX,1,Matthew Milton
10.1016/j.softx.2021.100660,SoftwareX,2,Andrea Benigni
10.1016/j.softx.2021.100662,SoftwareX,1,Şuayb Ş. Arslan
10.1016/j.softx.2021.100663,SoftwareX,1,Aravind Krishnamoorthy
10.1016/j.softx.2021.100663,SoftwareX,2,Ankit Mishra
10.1016/j.softx.2021.100663,SoftwareX,3,Deepak Kamal
10.1016/j.softx.2021.100663,SoftwareX,4,Sungwook Hong
10.1016/j.softx.2021.100663,SoftwareX,5,Ken-ichi Nomura
10.1016/j.softx.2021.100663,SoftwareX,6,Subodh Tiwari
10.1016/j.softx.2021.100663,SoftwareX,7,Aiichiro Nakano
10.1016/j.softx.2021.100663,SoftwareX,8,Rajiv Kalia
10.1016/j.softx.2021.100663,SoftwareX,9,Rampi Ramprasad
10.1016/j.softx.2021.100663,SoftwareX,10,Priya Vashishta
10.1016/j.softx.2021.100664,SoftwareX,1,John Taylor Chavis
10.1016/j.softx.2021.100664,SoftwareX,2,Amy Louise Cochran
10.1016/j.softx.2021.100664,SoftwareX,3,Christopher James Earls
10.1016/j.softx.2021.100665,SoftwareX,1,Michael Julian Orella
10.1016/j.softx.2021.100665,SoftwareX,2,McLain Evan Leonard
10.1016/j.softx.2021.100665,SoftwareX,3,Yuriy Román-Leshkov
10.1016/j.softx.2021.100665,SoftwareX,4,Fikile Richard Brushett
10.1016/j.softx.2021.100675,SoftwareX,1,Artur Karczmarczyk
10.1016/j.softx.2021.100675,SoftwareX,2,Jarosław Jankowski
10.1016/j.softx.2021.100675,SoftwareX,3,Jarosław Wątróbski
10.1016/j.softx.2021.100674,SoftwareX,1,Lucas Dominguez Ruben
10.1016/j.softx.2021.100674,SoftwareX,2,Kensuke Naito
10.1016/j.softx.2021.100674,SoftwareX,3,Ronald Roger Gutierrez
10.1016/j.softx.2021.100674,SoftwareX,4,Ricardo Szupiany
10.1016/j.softx.2021.100674,SoftwareX,5,Jorge Darwin Abad
10.1016/j.softx.2021.100682,SoftwareX,1,Adam Mertel
10.1016/j.softx.2021.100682,SoftwareX,2,David Zbíral
10.1016/j.softx.2021.100682,SoftwareX,3,Zdeněk Stachoň
10.1016/j.softx.2021.100682,SoftwareX,4,Hana Hořínková
10.1016/j.softx.2021.100689,SoftwareX,1,Nazmus Sakib
10.1016/j.softx.2021.100689,SoftwareX,2,Shiyu Tian
10.1016/j.softx.2021.100689,SoftwareX,3,Md Munirul Haque
10.1016/j.softx.2021.100689,SoftwareX,4,Rumi Ahmed Khan
10.1016/j.softx.2021.100689,SoftwareX,5,Sheikh Iqbal Ahamed
10.1016/j.softx.2021.100694,SoftwareX,1,Filipe Assunção
10.1016/j.softx.2021.100694,SoftwareX,2,Nuno Lourenço
10.1016/j.softx.2021.100694,SoftwareX,3,Bernardete Ribeiro
10.1016/j.softx.2021.100694,SoftwareX,4,Penousal Machado
10.1016/j.softx.2021.100691,SoftwareX,1,Nikolaos Batalas
10.1016/j.softx.2021.100691,SoftwareX,2,Vassilis-Javed Khan
10.1016/j.softx.2021.100691,SoftwareX,3,Panos Markopoulos
10.1016/j.softx.2021.100692,SoftwareX,1,Sebastian Deorowicz
10.1016/j.softx.2021.100692,SoftwareX,2,Adam Gudyś
10.1016/j.softx.2021.100693,SoftwareX,1,Laura Sani
10.1016/j.softx.2021.100693,SoftwareX,2,Michele Amoretti
10.1016/j.softx.2021.100693,SoftwareX,3,Stefano Cagnoni
10.1016/j.softx.2021.100693,SoftwareX,4,Monica Mordonini
10.1016/j.softx.2021.100693,SoftwareX,5,Riccardo Pecori
10.1016/j.softx.2021.100699,SoftwareX,1,Andrew Lyden
10.1016/j.softx.2021.100699,SoftwareX,2,Graeme Flett
10.1016/j.softx.2021.100699,SoftwareX,3,Paul G. Tuohy
10.1016/j.softx.2021.100701,SoftwareX,1,Osezua Ibhadode
10.1016/j.softx.2021.100701,SoftwareX,2,Zhidong Zhang
10.1016/j.softx.2021.100701,SoftwareX,3,Ali Bonakdar
10.1016/j.softx.2021.100701,SoftwareX,4,Ehsan Toyserkani
10.1016/j.softx.2021.100696,SoftwareX,1,Connor Powers
10.1016/j.softx.2021.100696,SoftwareX,2,Lindsay Bassman
10.1016/j.softx.2021.100696,SoftwareX,3,Thomas M. Linker
10.1016/j.softx.2021.100696,SoftwareX,4,Ken-ichi Nomura
10.1016/j.softx.2021.100696,SoftwareX,5,Sahil Gulania
10.1016/j.softx.2021.100696,SoftwareX,6,Rajiv K. Kalia
10.1016/j.softx.2021.100696,SoftwareX,7,Aiichiro Nakano
10.1016/j.softx.2021.100696,SoftwareX,8,Priya Vashishta
10.1016/j.softx.2021.100711,SoftwareX,1,Francisco Ortin
10.1016/j.softx.2021.100711,SoftwareX,2,Javier Escalada
10.1016/j.softx.2021.100712,SoftwareX,1,Carlos Melchor-Placencia
10.1016/j.softx.2021.100712,SoftwareX,2,Christian Málaga-Chuquitaype
10.1016/j.softx.2021.100709,SoftwareX,1,Qimen Xu
10.1016/j.softx.2021.100709,SoftwareX,2,Abhiraj Sharma
10.1016/j.softx.2021.100709,SoftwareX,3,Benjamin Comer
10.1016/j.softx.2021.100709,SoftwareX,4,Hua Huang
10.1016/j.softx.2021.100709,SoftwareX,5,Edmond Chow
10.1016/j.softx.2021.100709,SoftwareX,6,Andrew J. Medford
10.1016/j.softx.2021.100709,SoftwareX,7,John E. Pask
10.1016/j.softx.2021.100709,SoftwareX,8,Phanish Suryanarayana
10.1016/j.softx.2021.100707,SoftwareX,1,Anton Afanasyev
10.1016/j.softx.2021.100707,SoftwareX,2,Mauro Bianco
10.1016/j.softx.2021.100707,SoftwareX,3,Lukas Mosimann
10.1016/j.softx.2021.100707,SoftwareX,4,Carlos Osuna
10.1016/j.softx.2021.100707,SoftwareX,5,Felix Thaler
10.1016/j.softx.2021.100707,SoftwareX,6,Hannes Vogt
10.1016/j.softx.2021.100707,SoftwareX,7,Oliver Fuhrer
10.1016/j.softx.2021.100707,SoftwareX,8,Joost VandeVondele
10.1016/j.softx.2021.100707,SoftwareX,9,Thomas C. Schulthess
10.1016/j.softx.2021.100706,SoftwareX,1,Ali Haidar
10.1016/j.softx.2021.100706,SoftwareX,2,Matthew Field
10.1016/j.softx.2021.100706,SoftwareX,3,Jonathan Sykes
10.1016/j.softx.2021.100706,SoftwareX,4,Martin Carolan
10.1016/j.softx.2021.100706,SoftwareX,5,Lois Holloway
10.1016/j.softx.2021.100729,SoftwareX,1,James Le Houx
10.1016/j.softx.2021.100729,SoftwareX,2,Denis Kramer
10.1016/j.softx.2021.100728,SoftwareX,1,Douglas Kurrant
10.1016/j.softx.2021.100728,SoftwareX,2,Nasim Abdollahi
10.1016/j.softx.2021.100728,SoftwareX,3,Muhammad Omer
10.1016/j.softx.2021.100728,SoftwareX,4,Pedram Mojabi
10.1016/j.softx.2021.100728,SoftwareX,5,Elise Fear
10.1016/j.softx.2021.100728,SoftwareX,6,Joe LoVetri
10.1016/j.softx.2021.100747,SoftwareX,1,José Daniel Lara
10.1016/j.softx.2021.100747,SoftwareX,2,Clayton Barrows
10.1016/j.softx.2021.100747,SoftwareX,3,Daniel Thom
10.1016/j.softx.2021.100747,SoftwareX,4,Dheepak Krishnamurthy
10.1016/j.softx.2021.100747,SoftwareX,5,Duncan Callaway
10.1016/j.softx.2021.100722,SoftwareX,1,Marek Gagolewski
10.1016/j.softx.2021.100720,SoftwareX,1,Jonas Lynge Vishart
10.1016/j.softx.2021.100720,SoftwareX,2,Jaime Castillo-León
10.1016/j.softx.2021.100720,SoftwareX,3,Winnie E. Svendsen
10.1016/j.softx.2021.100725,SoftwareX,1,Abanti Shama Afroz
10.1016/j.softx.2021.100725,SoftwareX,2,Francesco Inglese
10.1016/j.softx.2021.100725,SoftwareX,3,Cesare Stefanini
10.1016/j.softx.2021.100725,SoftwareX,4,Mario Milazzo
10.1016/j.softx.2021.100733,SoftwareX,1,Łukasz Szeremeta
10.1016/j.softx.2021.100733,SoftwareX,2,Dominik Tomaszuk
10.1016/j.softx.2021.100703,SoftwareX,1,Paul L. Raston
